Row,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40,cell41,cell42,cell43,cell44,cell45,cell46,cell47,cell48,cell49,cell50,cell51,cell52,cell53,cell54,cell55,cell56,cell57,cell58,cell59,cell60,cell61,cell62,cell63,cell64,cell65,cell66,cell67,cell68,cell69,cell70,cell71,cell72,cell73,cell74,cell75,cell76,cell77,cell78,cell79,cell80,cell81,cell82,cell83,cell84,cell85,cell86,cell87,cell88,cell89,cell90,cell91,cell92,cell93,cell94,cell95,cell96,cell97,cell98,cell99,cell100,cell101,cell102,cell103,cell104,cell105,cell106,cell107,cell108,cell109,cell110,cell111,cell112,cell113,cell114,cell115,cell116,cell117,cell118,cell119,cell120,cell121,cell122,cell123,cell124,cell125,cell126,cell127,cell128,cell129,cell130,cell131,cell132,cell133,cell134,cell135,cell136,cell137,cell138,cell139,cell140,cell141,cell142,cell143,cell144,cell145,cell146,cell147,cell148,cell149,cell150,cell151,cell152,cell153,cell154,cell155,cell156,cell157,cell158,cell159,cell160,cell161,cell162,cell163,cell164,cell165,cell166,cell167,cell168,cell169,cell170,cell171,cell172,cell173,cell174,cell175,cell176,cell177,cell178,cell179,cell180,cell181,cell182,cell183,cell184,cell185,cell186,cell187,cell188
Pfdn4,2,0,4,0,0,5,5,9,4,5,2,0,3,4,7,4,8,2,1,6,3,7,5,9,10,6,1,7,6,0,3,0,8,2,0,10,5,6,4,5,1,6,7,0,0,1,3,6,0,5,3,1,7,1,1,2,0,0,1,0,1,0,3,8,9,6,4,6,4,0,0,0,7,2,1,12,1,11,7,0,3,2,6,3,8,0,6,6,1,10,4,6,2,1,2,5,0,3,1,7,4,2,8,6,3,0,2,6,7,5,8,4,4,0,9,1,1,0,10,6,4,6,4,0,6,1,6,10,6,1,4,0,3,11,4,2,0,4,5,4,3,1,9,5,0,7,1,5,2,5,9,0,2,7,7,0,3,5,1,5,1,5,4,2,8,7,0,0,6,0,6,6,4,1,4,0,5,0,4,3,6,7,2,1,10,5,0,0
Pfkl,23,14,28,32,5,13,17,20,41,27,14,21,9,9,14,29,21,31,7,4,6,19,10,16,18,24,8,25,24,34,10,29,7,11,4,4,47,34,40,9,15,25,25,30,23,1,12,10,21,5,21,17,20,0,13,17,19,16,16,31,20,2,20,14,36,21,17,20,8,25,12,21,1,13,11,19,30,20,36,35,12,3,23,11,16,13,8,13,17,11,25,9,14,24,4,20,18,10,8,9,14,3,11,6,2,17,31,20,8,16,10,29,9,34,5,7,14,25,6,4,20,9,23,35,9,13,18,12,15,14,14,18,20,22,1,13,15,23,20,23,25,6,18,21,12,22,21,5,18,2,21,15,3,21,26,6,17,30,29,25,21,17,15,15,4,28,14,6,10,13,16,36,25,21,14,7,27,8,26,4,17,9,14,38,21,22,26,14
Pgam1,6,1,0,3,4,2,6,0,11,12,11,3,14,0,2,0,2,6,6,8,9,0,9,0,1,6,11,10,8,5,0,0,5,12,1,13,6,4,4,0,7,0,8,0,4,0,5,9,8,0,0,9,1,9,0,0,0,8,6,9,0,0,4,9,11,0,0,7,2,5,7,0,2,4,6,3,1,0,0,9,7,4,0,8,0,6,0,8,1,0,0,3,3,8,0,0,11,0,4,1,2,5,1,5,0,2,0,0,0,11,0,10,0,5,2,3,10,7,2,0,5,2,8,11,11,6,10,3,1,1,0,0,4,6,13,8,0,7,1,0,1,9,0,9,2,4,0,5,8,2,1,2,0,9,9,15,0,6,5,0,7,0,5,5,8,0,4,2,1,5,6,5,2,4,0,7,0,0,5,9,1,8,9,9,0,0,11,5
Pgm3,0,4,0,0,0,0,4,3,5,0,1,0,2,7,2,0,1,4,0,0,1,2,5,0,0,0,0,0,0,0,0,2,0,0,4,2,0,0,3,0,1,0,6,1,3,3,3,0,2,0,2,0,4,0,4,4,0,0,3,0,0,0,0,0,1,0,1,0,4,4,0,1,2,3,3,4,1,2,3,0,0,0,2,2,2,0,0,0,0,3,4,4,0,5,3,4,0,0,2,0,0,2,2,0,1,2,1,3,5,0,0,0,4,4,0,0,4,0,1,0,0,0,2,1,1,0,0,3,2,1,3,4,3,0,3,1,4,0,0,0,0,0,0,0,1,3,0,0,1,7,0,0,0,8,0,0,0,0,8,2,0,2,0,0,2,4,1,3,1,3,1,0,1,2,1,1,0,4,3,0,2,8,3,0,5,3,0,0
Pgs1,0,2,0,4,1,5,7,1,0,0,0,6,0,2,0,6,0,0,4,0,0,4,2,0,0,2,1,5,7,8,5,4,1,1,9,0,11,0,0,0,0,1,6,4,2,4,4,0,0,0,0,6,0,5,7,0,3,8,1,0,1,0,0,1,0,3,1,0,3,4,0,2,11,0,1,0,9,0,0,0,0,0,2,0,0,0,7,0,5,0,0,2,3,0,0,0,0,3,3,5,6,1,0,6,4,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2,0,0,0,0,1,4,1,2,0,0,1,0,1,10,1,0,0,2,4,3,3,8,6,0,3,0,2,0,1,2,0,0,6,0,4,5,4,0,6,3,4,6,0,1,2,0,4,6,0,3,5,0,7,2,0,0,1,3,8,0,5
Phb2,2,15,4,0,22,7,22,22,14,1,13,11,25,12,9,1,10,10,33,19,32,4,8,23,5,2,11,10,10,11,9,30,21,14,5,25,5,20,23,5,0,14,20,10,18,18,21,6,14,12,25,25,19,18,15,6,32,6,7,1,51,7,42,0,2,7,11,21,47,1,7,24,42,21,5,21,25,36,19,14,22,24,9,13,11,29,15,2,13,21,9,11,32,21,2,18,13,33,12,10,24,12,1,5,33,16,9,4,24,9,9,28,5,14,5,32,33,8,12,18,16,9,19,14,10,7,25,20,12,35,15,22,8,0,18,11,6,30,23,18,18,15,6,12,3,25,30,13,16,10,7,7,6,16,5,13,29,8,9,15,21,18,1,9,20,19,27,8,15,12,16,19,1,17,30,7,21,6,7,3,17,18,6,13,15,18,9,18
Phc1,3,0,9,2,7,2,4,8,5,4,8,5,4,0,6,4,0,1,6,8,0,0,13,9,2,2,4,5,1,10,13,6,0,0,10,11,1,0,0,5,9,0,6,5,3,0,2,4,6,6,1,4,4,0,0,9,13,5,0,0,0,5,0,3,2,0,8,3,6,4,6,0,10,0,7,11,9,2,6,0,7,0,9,5,8,12,1,0,6,0,1,0,2,4,1,2,1,9,2,9,6,0,9,1,2,5,8,0,3,8,11,13,1,0,2,8,3,0,8,0,5,7,5,4,6,1,2,5,5,5,0,11,1,6,4,8,2,5,0,9,11,4,8,0,5,6,0,4,2,1,4,12,9,5,0,5,5,0,1,3,6,1,0,8,6,8,2,5,8,1,5,4,6,5,0,7,12,5,0,8,6,7,11,0,10,10,9,7
Phf20,2,1,10,12,21,19,8,3,18,1,6,12,12,17,11,21,9,14,5,16,4,2,8,8,0,0,2,9,11,5,9,12,8,0,3,1,10,16,12,4,19,4,6,16,0,4,2,0,4,6,14,6,5,12,7,7,2,14,11,17,7,11,13,12,10,5,15,6,0,9,4,3,7,5,7,7,3,6,14,12,7,4,4,5,7,3,15,9,7,18,10,2,3,10,11,9,5,1,1,16,6,19,17,16,9,16,4,1,1,7,2,9,19,2,13,14,5,6,15,13,5,5,9,6,17,16,14,13,3,11,1,6,9,10,6,1,5,12,1,1,2,16,1,5,4,16,16,0,2,0,1,8,11,12,0,3,16,2,4,3,14,8,11,13,15,8,1,12,3,1,8,12,4,2,12,4,2,8,2,2,4,16,4,17,12,9,10,2
Phip,20,1,9,0,0,0,3,6,9,1,4,3,5,3,7,3,6,0,9,2,2,0,8,0,9,0,0,1,6,15,4,0,12,16,0,6,5,15,15,7,0,0,0,0,8,3,13,3,0,0,2,0,3,0,1,23,18,3,0,7,17,15,17,7,0,17,0,0,0,1,4,0,0,0,23,17,18,9,10,2,0,0,22,14,0,0,0,13,0,9,1,18,0,1,8,12,14,12,12,0,3,6,1,10,3,2,0,1,0,20,15,6,4,3,4,10,0,1,6,10,3,5,8,0,0,3,0,0,0,1,16,5,3,0,0,0,0,2,1,6,9,15,12,0,9,0,0,1,1,0,0,14,3,0,14,19,4,0,2,0,7,1,2,10,3,0,0,1,7,5,3,0,0,2,9,1,0,0,1,12,0,15,1,0,4,12,6,0
Phyh,0,2,0,0,1,6,3,8,2,0,0,5,3,0,1,0,5,2,3,0,4,2,0,0,2,0,2,0,0,8,0,0,5,5,4,0,2,13,3,0,3,0,0,0,3,0,1,0,0,0,0,0,2,3,2,0,0,0,0,5,1,0,0,1,3,0,0,0,3,0,6,6,4,2,1,3,7,0,0,0,0,2,5,3,0,0,5,4,0,0,0,2,2,7,0,2,0,0,3,4,5,0,2,2,6,3,0,0,1,0,7,3,2,2,2,0,0,0,0,0,0,0,1,5,0,0,2,3,2,0,0,0,3,0,5,5,0,1,5,0,6,4,1,2,0,1,0,0,2,0,0,0,1,1,2,4,0,0,5,0,0,0,0,0,6,2,1,0,7,0,0,6,3,0,0,0,4,4,0,1,4,3,0,0,5,0,0,3
Pik3r4,6,0,4,1,0,6,2,11,0,1,0,0,5,0,3,9,0,2,1,0,0,0,2,0,0,0,0,9,6,0,6,0,0,0,0,4,0,0,0,0,1,0,0,1,8,0,0,1,5,10,0,0,3,0,6,4,2,0,3,3,4,0,3,3,0,0,7,0,8,0,0,4,0,9,0,7,0,3,0,0,0,0,0,0,6,4,0,0,0,8,8,4,6,1,0,0,1,4,6,0,0,0,0,0,10,4,0,0,0,0,0,3,0,4,5,0,2,1,0,0,5,0,0,7,0,2,7,6,0,0,4,0,7,5,0,0,0,0,1,6,8,7,0,0,0,0,0,8,7,0,10,1,0,0,5,0,0,0,0,0,9,0,0,2,1,5,5,9,8,5,6,1,0,0,2,0,0,8,8,2,2,10,9,6,0,5,1,1
Pitpna,0,3,0,0,4,1,5,0,0,2,3,1,0,5,4,0,2,0,1,0,6,4,1,2,0,0,2,0,1,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,5,0,0,5,0,0,4,3,1,0,2,1,0,1,1,1,3,4,5,0,0,1,2,1,1,2,1,0,0,1,0,4,7,1,1,0,0,3,1,1,2,3,2,0,1,0,2,0,0,5,4,0,0,2,0,0,1,2,1,2,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,4,0,2,1,0,0,1,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,3,5,0,4,2,0,0,0,0,0,0,0
Pkn2,0,0,0,0,0,0,2,0,1,7,0,0,0,6,3,11,0,0,2,0,0,0,6,2,5,0,0,0,0,4,1,0,2,0,1,0,0,0,0,4,0,0,6,2,4,0,3,1,1,0,0,0,0,0,3,2,4,1,5,0,7,4,9,4,0,7,1,1,3,8,0,2,1,4,0,0,0,6,6,0,0,0,0,0,0,3,3,2,2,10,0,0,1,9,0,0,0,0,0,0,4,0,3,0,0,0,0,6,4,0,0,4,7,5,0,0,1,2,5,3,0,2,2,0,0,2,0,0,10,0,5,1,2,8,0,0,4,0,3,0,0,1,1,0,0,0,6,0,0,6,0,0,7,3,0,0,0,2,0,4,0,0,9,5,0,0,0,0,2,0,0,0,0,2,2,0,1,0,6,4,7,0,1,0,11,2,7,0
Plekhj1,0,3,1,0,0,3,0,14,0,0,10,0,20,4,0,0,4,1,0,0,15,0,0,14,0,2,0,7,1,0,0,3,0,15,0,0,0,3,0,0,0,0,4,1,1,9,6,0,0,0,0,0,0,12,0,0,0,11,0,0,1,0,4,4,0,12,1,19,0,2,12,0,0,10,0,0,2,0,0,0,0,0,0,4,2,4,1,0,0,0,12,0,8,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,10,0,1,4,0,16,1,8,6,0,0,0,1,3,3,1,9,0,0,1,11,0,0,0,0,0,1,0,0,0,0,2,0,0,0,10,3,0,0,0,0,0,2,0,0,0,1,0,6,15,0,5,18,6,1,0,0,0,1,0,8,7,4,3,6,0,0,0,0
Plk4,6,0,0,0,1,4,0,0,4,0,0,0,5,0,0,2,6,0,1,0,1,0,1,0,0,2,1,6,0,2,5,0,0,7,0,0,0,0,0,0,1,0,0,3,0,0,4,6,3,1,2,1,6,0,6,0,0,0,0,7,0,0,0,0,2,4,2,0,0,2,0,0,4,0,1,1,4,4,0,4,0,0,4,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,1,1,3,0,6,0,2,0,4,0,0,8,0,0,0,1,0,0,0,2,1,6,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,5,3,1,1,0,0,0,0,0,2,0,0,3,3,3,0,0,0,0,0,0,0
Plod2,1,0,0,0,1,0,0,11,1,5,0,2,14,0,1,14,0,10,0,6,11,0,0,0,0,0,0,4,2,1,4,0,0,3,0,0,4,1,0,0,7,0,17,0,0,0,0,10,0,0,1,0,12,0,0,0,0,0,4,17,9,0,0,13,6,8,0,1,9,0,0,7,0,0,0,0,0,6,0,7,0,0,11,0,0,0,0,0,0,0,0,1,0,10,2,3,3,0,0,0,16,1,1,0,3,1,3,0,1,0,4,0,0,0,3,0,0,12,6,1,0,0,0,2,0,15,0,0,2,0,0,5,2,0,5,6,2,6,13,0,0,0,0,1,0,14,0,0,0,8,0,10,0,0,0,0,1,3,0,0,12,2,0,8,1,0,5,2,0,9,0,1,6,0,0,1,8,0,0,8,0,0,0,2,1,0,0,0
Pnn,14,5,9,12,4,3,1,1,6,13,2,9,7,6,4,4,13,4,11,11,7,5,4,6,3,18,12,4,4,10,8,20,4,4,30,8,15,4,5,8,5,4,14,21,8,1,6,12,9,12,13,15,5,3,4,1,6,12,10,16,4,2,0,5,6,10,1,8,8,11,6,7,10,11,6,6,13,11,4,2,5,8,4,1,1,8,2,0,12,7,3,10,5,2,13,1,16,6,3,13,15,5,5,0,20,7,5,1,3,2,1,0,11,11,3,3,9,10,22,20,8,10,10,7,10,2,3,2,17,3,12,14,10,19,7,17,8,9,5,1,8,15,4,4,6,4,7,4,8,1,5,14,13,9,13,5,2,1,3,5,7,14,16,12,2,13,8,9,8,6,1,4,2,4,10,11,9,1,9,19,4,15,1,11,9,2,2,2
Pno1,3,0,7,5,3,6,2,12,3,3,12,10,0,3,11,10,6,5,5,3,9,10,3,6,1,0,8,1,5,0,15,19,6,6,1,4,0,2,14,2,2,5,0,3,7,10,9,0,4,13,2,8,12,3,3,25,11,3,2,8,2,8,10,7,14,6,3,0,12,8,13,5,5,7,2,4,1,0,15,12,17,4,4,0,8,9,0,25,9,1,11,6,21,0,24,4,19,16,1,10,10,5,2,32,0,22,0,6,1,12,0,0,4,9,6,3,1,8,0,17,1,30,0,2,0,1,1,3,9,13,1,17,13,3,1,3,11,3,0,7,10,0,0,21,4,4,2,8,7,2,2,1,15,9,2,8,5,4,1,0,11,18,11,0,0,4,2,0,13,4,6,0,13,9,4,7,21,15,16,6,5,10,16,2,4,12,2,7
Poli,0,0,0,7,6,10,8,0,5,1,7,1,3,0,5,10,2,5,7,3,0,7,0,6,11,8,4,1,0,4,2,1,2,1,4,0,1,3,2,6,0,3,8,3,7,1,0,2,1,0,3,5,4,7,2,9,4,3,2,2,2,1,3,0,5,2,8,0,0,6,0,5,4,3,4,3,10,4,5,3,1,0,0,0,6,11,0,1,0,0,5,5,0,0,4,0,0,1,8,9,11,3,1,0,2,3,0,4,0,4,1,4,0,2,7,0,2,2,8,2,4,6,0,5,0,5,3,5,7,5,7,0,5,4,4,6,9,1,0,0,5,0,4,2,5,3,0,2,7,0,6,8,2,4,2,7,3,4,4,0,9,3,1,0,3,6,1,0,2,4,1,11,6,10,0,0,9,5,7,0,0,1,0,10,4,5,0,5
Polr1a,2,3,3,1,4,1,3,7,0,4,1,0,3,3,1,1,0,2,3,1,0,2,4,3,4,6,1,0,5,3,0,0,5,3,3,2,0,4,6,9,5,2,2,0,0,3,0,1,1,2,1,2,4,2,0,4,4,0,3,0,1,0,1,1,3,0,4,0,0,5,3,1,0,3,3,0,2,0,0,0,3,4,5,2,0,7,0,3,7,0,0,1,0,1,2,4,4,2,3,0,2,2,4,0,1,1,5,4,3,0,1,3,0,0,0,0,7,0,0,4,6,0,3,5,6,0,4,2,0,1,3,3,0,2,3,3,3,0,0,4,0,0,2,0,2,0,4,3,1,2,1,6,1,4,3,2,6,0,0,0,4,2,4,0,3,1,4,1,3,0,0,2,1,0,6,4,0,5,0,3,5,1,0,0,0,0,3,0
Polr1d,2,1,4,6,1,9,19,3,10,2,1,1,13,10,2,7,7,13,7,11,3,2,13,1,0,13,5,12,1,1,12,6,9,2,2,21,6,19,1,2,0,0,0,12,0,12,10,3,15,11,7,16,9,9,2,0,19,16,16,14,12,7,14,2,7,9,13,10,0,18,0,9,4,7,1,7,11,6,1,6,14,2,10,8,13,3,0,7,4,1,0,3,0,9,0,0,0,5,9,6,1,8,0,2,1,6,10,11,6,11,4,3,1,3,1,17,5,10,3,6,5,7,7,1,3,0,0,6,10,25,2,9,0,5,1,12,0,1,0,3,2,15,1,6,1,9,10,1,3,1,2,0,1,0,7,10,12,4,2,11,1,7,6,7,9,5,13,0,0,0,9,0,7,9,3,3,1,2,4,3,4,3,9,11,0,11,4,2
Polr3k,1,5,2,0,7,7,5,1,16,2,14,21,2,1,10,1,3,11,5,1,14,2,2,4,1,1,3,10,10,4,3,0,0,2,4,6,4,1,4,6,3,0,0,4,4,1,9,3,8,7,5,7,2,18,4,2,0,3,20,6,0,9,5,4,12,9,1,6,4,7,6,11,2,10,6,15,0,0,1,7,17,1,0,1,1,6,6,2,2,7,6,3,5,2,6,0,23,1,8,24,1,6,8,6,0,7,6,18,1,5,7,7,3,11,5,5,1,4,8,9,0,2,1,2,2,8,0,11,1,4,2,0,14,9,2,2,0,0,2,8,4,6,2,6,1,4,2,3,6,2,8,2,12,6,2,2,7,6,10,13,4,3,0,2,1,3,1,1,6,4,1,2,15,8,4,13,8,5,13,2,3,17,4,3,5,1,2,4
Pop4,10,8,1,0,0,0,8,0,4,8,2,6,11,0,4,3,0,0,0,6,3,6,0,0,8,3,0,3,0,7,4,8,0,1,0,1,0,9,10,0,9,4,5,1,0,0,0,0,9,9,1,0,6,0,6,2,0,1,0,3,3,0,9,0,1,8,2,2,0,4,5,11,4,0,2,8,0,1,2,0,0,9,0,4,7,7,4,4,1,0,4,0,6,10,4,3,0,1,0,6,1,0,9,0,2,12,0,6,7,0,2,0,8,4,5,7,1,5,3,2,6,1,0,5,0,4,0,4,2,0,2,3,0,6,1,4,0,7,7,0,7,0,0,4,7,0,8,5,6,2,3,14,1,0,0,0,0,6,8,11,3,6,0,7,9,8,0,8,6,3,0,1,10,5,8,1,7,0,0,0,0,0,7,0,1,0,4,0
Ppig,14,8,3,5,1,9,1,0,8,8,1,2,0,2,3,8,0,2,3,12,0,4,11,0,4,9,5,0,11,3,1,9,2,9,11,0,4,5,2,8,2,11,15,1,1,0,2,0,11,7,3,0,7,12,0,1,0,4,0,8,0,0,6,5,2,0,1,4,6,9,6,23,16,1,6,11,6,0,0,2,11,7,5,5,6,5,12,3,5,4,5,0,0,0,10,2,14,6,18,6,2,0,7,5,2,7,8,7,10,9,2,5,4,11,3,15,2,6,0,4,4,5,1,3,1,1,3,9,4,0,4,7,5,6,10,1,3,0,1,0,2,1,1,3,15,3,3,0,0,5,0,15,5,14,9,14,0,11,3,1,8,8,4,11,0,13,2,1,11,7,10,3,2,1,2,3,15,3,2,1,10,0,2,0,3,1,6,6
Ppp2ca,7,14,2,1,8,9,1,4,13,6,1,12,11,15,0,6,15,2,8,4,1,3,1,3,8,0,19,6,0,7,0,14,11,10,1,3,3,1,4,4,8,0,0,2,1,3,4,5,6,3,7,10,0,1,0,6,16,3,5,5,1,5,4,3,10,8,0,8,16,1,5,0,6,5,3,8,5,4,2,8,10,0,7,14,1,1,0,1,1,11,2,5,2,5,5,12,3,6,0,6,8,8,4,2,4,13,1,4,1,0,12,4,4,7,8,0,3,1,18,9,3,11,3,15,12,2,0,7,1,10,11,4,16,4,1,0,10,3,0,9,6,4,5,11,1,2,3,4,11,3,1,4,7,2,6,15,1,3,1,1,2,9,13,4,0,0,7,7,6,1,4,4,0,0,2,3,7,5,0,0,13,2,3,5,8,0,4,0
Ppp2r5e,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,12,0,6,0,0,14,0,0,11,0,9,0,0,8,2,0,0,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,12,0,0,0,0,9,0,0,0,0,14,2,6,0,12,1,0,0,0,0,0,11,10,0,0,0,1,3,10,0,0,0,0,0,0,0,1,18,1,0,0,0,11,0,10,0,0,7,0,0,0,0,0,16,0,0,0,0,0,0,0,14,0,0,0,0,16,0,0,0,0,0,8,0,1,1,0,9,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,9,14,3,14,0,5,0,12,12,0,0,3,0,4,0,0,0,0,0,1,0,0,0,0,2,17,0,11,0,11,0,0,0,0,0,10,13,2
Prdx1,10,25,27,34,23,20,0,35,33,5,3,30,18,20,13,42,41,36,25,46,22,14,14,11,36,5,20,20,10,9,33,24,32,19,18,19,16,26,16,7,40,16,28,7,33,26,33,42,21,35,8,2,24,13,23,33,20,33,25,14,6,24,32,27,8,9,12,31,30,17,5,12,8,33,23,28,26,17,27,27,17,41,22,23,8,33,14,29,19,27,20,39,31,31,36,19,11,26,23,8,31,16,1,24,18,17,10,8,29,27,9,29,31,20,11,17,28,16,37,25,12,8,8,32,30,3,2,17,29,20,2,29,2,6,27,34,7,37,11,7,17,16,29,37,15,35,19,35,17,27,27,46,29,33,37,17,5,25,20,6,15,19,31,23,22,20,33,23,34,23,28,34,31,16,32,28,28,26,33,24,38,33,30,21,30,24,35,14
Prdx6,16,3,5,3,17,9,0,20,18,25,17,2,20,15,16,7,18,0,1,17,6,6,0,14,1,18,1,0,29,5,25,0,9,4,5,11,16,4,18,0,25,7,2,4,18,37,7,37,28,31,10,15,9,8,4,10,3,15,0,0,21,31,12,10,0,9,0,2,10,5,5,3,21,5,8,0,10,13,10,14,9,6,8,2,12,0,3,0,10,23,1,4,24,6,1,2,4,2,0,20,20,33,0,1,40,4,8,14,1,8,4,2,23,20,8,26,19,3,15,1,0,4,22,3,19,25,0,1,28,20,23,8,2,1,10,16,6,37,0,0,6,10,2,15,5,7,26,21,33,23,21,0,0,20,23,0,38,18,4,0,13,1,40,9,4,22,0,0,15,11,5,5,15,31,9,2,0,0,0,0,16,1,0,18,3,7,20,1
Prpf39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,8,0,0,0,3,1,0,8,0,0,0,6,3,1,3,0,8,0,1,3,3,1,0,0,0,4,0,0,0,6,0,0,0,3,5,0,0,0,0,0,3,0,3,0,0,0,1,1,0,1,2,0,0,0,1,1,5,0,0,0,0,0,0,0,4,0,0,0,1,4,0,0,1,0,0,0,4,2,0,1,0,0,1,4,0,0,2,0,4,0,0,0,0,0,1,0,0,7,6,0,4,1,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,1,0,4,3,0,0,0,1,0,0,0,4,1,0,3,6,0,0,0,0,1,0,1,0,0,0,3,0,3,6,0,1,3,3,0,2,0,3,1,3,0,3,0,0,5,3
Prpf40a,6,0,6,7,20,18,10,8,16,24,2,13,7,3,2,15,25,2,10,1,16,8,3,7,0,11,7,13,17,14,11,18,0,5,11,2,11,5,6,16,9,14,6,8,14,18,16,6,1,1,12,21,14,5,18,5,7,6,4,8,7,19,7,12,5,3,24,9,2,4,8,5,1,0,13,5,6,8,7,14,12,4,2,13,12,14,4,4,5,18,1,16,11,12,19,14,3,5,4,16,5,2,13,1,5,11,1,12,5,6,11,3,9,4,20,26,25,4,10,6,7,2,8,13,11,7,3,14,12,22,2,2,1,4,4,2,8,10,9,3,4,13,0,9,2,1,9,4,26,7,6,2,28,17,0,14,13,2,5,1,4,9,2,2,26,5,27,2,8,1,1,2,8,7,0,4,11,30,4,31,5,2,14,7,13,6,31,21
Prpf6,0,0,0,0,8,4,0,11,14,4,0,0,2,6,0,0,8,0,12,0,0,0,0,6,2,0,6,0,12,0,11,15,13,0,15,11,0,0,0,15,0,13,8,10,7,0,6,11,1,9,5,1,14,0,0,6,4,13,0,4,0,12,9,4,0,9,0,0,0,0,11,0,2,0,5,0,15,7,12,0,0,0,9,0,16,9,12,0,21,9,8,0,6,16,14,4,14,0,8,0,0,7,6,9,11,10,8,0,0,1,9,3,12,0,11,5,0,0,0,4,16,0,2,0,14,6,0,0,13,3,4,0,1,2,2,1,0,12,10,19,1,0,3,6,0,9,14,0,9,0,0,11,9,8,1,0,0,6,10,7,0,1,10,3,1,0,8,0,0,4,1,12,5,1,0,10,9,11,14,12,8,0,0,2,7,4,0,2
Prrc2a,0,0,0,0,0,3,0,0,0,2,8,0,1,9,8,0,4,0,0,0,0,0,3,0,0,1,0,6,0,0,4,0,0,0,7,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,5,4,2,0,8,0,0,2,0,2,0,0,0,0,4,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,10,0,0,6,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,2,0,0,1,2,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,7,1,0,0,3,0,0,2,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
Psma1,16,9,1,12,1,10,9,3,5,23,3,21,0,12,4,6,5,8,14,2,4,8,7,16,13,10,9,8,11,11,4,12,21,1,13,1,21,23,1,9,9,5,16,15,15,2,14,11,3,8,8,4,5,14,7,15,9,16,20,13,17,14,4,18,4,6,2,14,6,8,15,6,9,14,11,9,9,17,6,17,4,6,5,12,17,8,4,2,5,16,7,8,8,8,9,1,2,3,9,7,1,8,14,10,4,9,16,16,13,18,3,13,11,5,12,12,0,6,14,13,4,10,7,16,5,3,12,12,6,0,0,10,18,13,8,4,1,27,3,2,31,15,6,2,13,0,5,10,13,8,7,4,4,12,17,11,6,0,6,15,18,16,20,19,0,1,5,12,3,4,18,20,8,14,8,2,6,5,15,15,15,11,7,2,18,13,9,3
Psmb1,5,21,13,21,29,21,18,32,5,10,13,11,16,25,16,30,27,33,18,18,24,18,18,19,47,26,13,20,10,19,25,9,20,25,15,8,24,33,15,13,24,13,25,12,31,17,15,19,23,16,29,24,18,18,20,17,46,15,17,17,22,21,14,37,18,30,2,23,27,44,19,18,30,13,27,23,17,24,20,18,19,18,25,23,12,5,8,24,28,15,26,18,30,11,8,47,23,23,10,10,21,17,27,12,15,38,18,16,26,24,27,26,32,25,15,9,11,14,23,11,21,21,10,13,6,26,24,29,14,24,8,23,26,11,13,6,8,15,20,23,23,16,23,13,19,6,29,19,23,10,20,17,13,24,13,19,30,19,22,9,21,23,23,29,18,21,1,17,16,21,14,18,19,12,20,17,12,13,31,24,27,19,19,23,11,28,10,14
