Row,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40,cell41,cell42,cell43,cell44,cell45,cell46,cell47,cell48,cell49,cell50,cell51,cell52,cell53,cell54,cell55,cell56,cell57,cell58,cell59,cell60,cell61,cell62,cell63,cell64,cell65,cell66,cell67,cell68,cell69,cell70,cell71,cell72,cell73,cell74,cell75,cell76,cell77,cell78,cell79,cell80,cell81,cell82,cell83,cell84,cell85,cell86,cell87,cell88,cell89,cell90,cell91,cell92,cell93,cell94,cell95,cell96,cell97,cell98,cell99,cell100,cell101,cell102,cell103,cell104,cell105,cell106,cell107,cell108,cell109,cell110,cell111,cell112,cell113,cell114,cell115,cell116,cell117,cell118,cell119,cell120,cell121,cell122,cell123,cell124,cell125,cell126,cell127,cell128,cell129,cell130,cell131,cell132,cell133,cell134,cell135,cell136,cell137,cell138,cell139,cell140,cell141,cell142,cell143,cell144,cell145,cell146,cell147,cell148,cell149,cell150,cell151,cell152,cell153,cell154,cell155,cell156,cell157,cell158,cell159,cell160,cell161,cell162,cell163,cell164,cell165,cell166,cell167,cell168,cell169,cell170,cell171,cell172,cell173,cell174,cell175,cell176,cell177,cell178,cell179,cell180,cell181,cell182,cell183,cell184,cell185,cell186,cell187,cell188,cell189,cell190,cell191,cell192,cell193,cell194,cell195,cell196,cell197,cell198,cell199,cell200,cell201,cell202,cell203,cell204,cell205,cell206,cell207,cell208,cell209,cell210,cell211,cell212,cell213,cell214,cell215,cell216,cell217,cell218,cell219,cell220,cell221,cell222,cell223,cell224
Wdr43,9,1,0,0,0,9,10,3,15,5,14,9,8,0,6,4,7,0,6,0,5,4,0,9,0,13,0,6,7,7,4,16,4,0,4,0,0,7,11,10,8,6,3,0,0,13,6,11,8,2,0,17,0,0,0,8,3,0,8,0,0,0,9,0,0,0,2,5,0,3,4,6,2,0,4,0,7,5,0,0,3,0,0,5,11,0,9,0,1,7,0,0,10,3,6,10,7,4,6,0,12,0,4,7,5,8,0,14,5,7,3,0,2,12,2,7,0,0,17,4,1,0,0,0,0,5,4,10,0,2,0,3,0,0,0,4,0,5,5,0,0,0,4,2,0,4,5,3,1,2,14,0,0,3,2,5,5,2,0,4,0,5,4,6,5,0,0,2,4,1,11,1,6,0,8,0,0,4,5,0,0,0,2,7,0,6,1,10,10,3,0,12,0,2,9,2,3,1,0,4,4,0,3,1,11,0,11,5,0,8,2,6,0,0,4,15,2,0,5,2,3,3,2,1
Mapre2,6,7,9,2,4,6,3,9,3,5,7,1,6,4,6,2,0,0,4,0,8,3,0,11,0,5,9,8,7,6,6,0,0,5,4,8,6,9,6,0,2,4,4,1,0,10,6,9,0,0,0,0,0,12,1,6,8,4,0,0,0,4,0,0,7,0,9,0,5,8,5,9,19,1,3,1,2,8,0,0,0,0,6,0,4,6,4,2,4,0,2,5,8,6,2,8,1,4,10,4,6,3,2,0,0,8,0,7,9,3,9,0,0,11,11,8,3,9,11,3,0,1,1,1,0,4,6,1,0,2,0,4,1,0,0,9,2,0,7,6,1,0,5,0,3,3,2,3,0,6,0,2,3,0,6,4,2,1,1,5,4,3,7,10,5,1,7,7,4,4,10,0,2,0,9,1,0,10,7,2,5,0,1,3,0,3,0,8,8,11,3,6,0,5,0,0,2,2,5,2,3,2,3,0,8,4,4,3,0,1,9,2,1,3,2,11,3,0,9,5,5,0,2,3
Bin1,14,8,9,0,8,21,2,2,0,9,4,0,5,7,12,5,0,1,21,0,9,6,11,17,0,8,6,12,11,15,16,10,0,3,0,11,0,7,9,15,5,10,2,4,0,12,10,5,0,0,17,14,0,10,14,13,9,0,6,0,12,5,0,1,8,0,9,0,10,16,10,21,3,4,6,10,14,5,0,6,0,0,14,6,17,8,9,0,0,4,4,6,22,18,3,4,3,0,19,9,8,4,4,9,0,3,0,1,9,12,6,0,2,4,11,11,5,8,9,9,0,2,0,1,0,0,1,1,3,2,5,1,0,1,0,2,2,8,2,9,0,0,5,7,0,17,3,1,2,10,5,1,1,1,21,31,6,9,6,2,4,9,14,10,20,6,0,2,8,7,5,5,5,1,8,1,0,6,3,0,4,5,4,6,10,7,1,4,2,20,0,6,1,2,11,10,0,6,4,6,3,9,10,0,8,9,8,8,0,1,3,3,1,7,12,10,0,0,11,6,5,9,8,0
Srp19,1,2,2,2,6,16,0,4,7,4,20,6,0,0,3,1,0,0,2,0,4,12,5,0,0,11,18,3,14,10,12,12,6,6,0,0,6,8,7,2,10,11,7,0,0,12,5,11,0,0,8,10,4,14,11,8,14,8,14,0,4,0,4,0,0,0,2,0,5,8,10,16,8,1,6,0,0,7,0,3,0,0,8,4,12,14,5,1,3,2,6,3,4,6,0,7,1,7,12,6,7,6,6,0,0,6,0,1,4,2,8,0,18,9,9,5,5,5,10,0,1,0,0,5,2,0,5,4,1,2,0,7,3,0,0,5,0,5,7,3,0,1,6,12,6,4,5,0,1,7,3,2,0,4,5,10,3,4,5,1,8,2,2,7,8,6,0,6,3,4,0,0,10,0,3,0,0,4,6,0,1,1,0,0,7,1,1,4,7,7,0,3,0,2,12,1,6,14,17,7,6,5,0,1,2,9,8,4,1,0,0,14,0,4,5,6,0,0,3,5,11,6,3,7
Reep5,23,28,24,9,9,87,30,41,35,28,44,17,13,6,34,12,0,1,8,13,30,12,19,11,0,22,33,8,14,13,26,24,29,11,14,18,4,41,41,20,31,32,30,4,17,47,14,30,0,18,25,20,10,85,32,10,58,11,17,6,3,27,15,0,21,18,2,34,4,36,10,55,50,29,25,27,31,10,8,16,3,9,16,9,23,20,20,0,23,9,21,17,11,34,18,31,10,14,26,9,15,19,11,10,11,26,9,23,26,23,18,0,27,26,41,3,6,12,26,11,1,6,5,12,1,13,10,18,22,16,4,17,3,4,4,10,10,5,15,5,4,0,26,12,12,22,3,8,6,18,1,9,0,8,25,31,4,17,5,26,8,15,13,11,7,16,7,11,11,11,15,14,5,4,13,8,9,14,3,3,0,7,12,6,16,15,2,10,14,22,5,24,0,5,20,16,12,15,24,7,10,13,11,1,21,23,9,11,7,0,8,44,6,17,18,18,10,5,17,34,27,15,10,2
Matr3,0,0,0,6,0,5,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,5,7,0,0,17,0,6,3,0,0,4,0,6,0,0,0,0,0,0,16,0,0,0,7,10,0,0,16,6,0,7,0,2,0,8,0,0,0,0,0,0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,9,1,0,4,0,0,0,1,3,11,2,6,2,0,4,4,4,6,1,0,12,5,0,1,0,12,0,2,0,0,9,0,0,0,5,0,0,2,5,11,0,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,4,1,4,2,7,7,0,0,2,0,0,0,0,0,12,2,0,0,4,0,6,0,0,8,0,0,1,0,0,12,0,0,0,1,6,0,2,0,6,0,9,4,0,0,4,0,4,0,2,0,0,8,6,3,0,5,1,0,8,3,8,9,0,0,5,0,6,8,0,0
Pfdn1,10,11,23,11,15,36,13,13,19,23,30,15,11,14,15,16,3,10,5,1,15,13,11,30,4,12,54,26,16,4,21,24,16,16,19,11,13,18,20,11,14,46,17,4,0,43,27,18,0,13,7,22,7,28,56,18,16,13,40,6,18,23,11,5,32,1,9,16,13,33,16,71,45,0,32,20,23,3,6,11,3,0,21,10,8,16,25,1,7,18,14,7,13,17,11,11,9,13,20,20,31,6,9,27,8,13,1,20,21,25,22,0,19,12,29,20,0,11,19,3,0,6,6,11,7,2,16,8,1,9,1,15,1,7,10,7,5,5,11,10,1,5,13,12,0,11,4,6,14,17,2,3,2,7,22,18,6,12,7,22,4,5,15,20,30,9,1,5,30,13,2,13,13,1,14,6,2,14,16,0,4,7,16,10,10,15,1,20,10,17,2,18,2,10,17,5,9,7,17,8,12,19,20,4,14,13,18,9,5,17,17,15,7,5,17,24,13,0,11,13,29,5,10,9
Ik,11,0,12,3,0,19,0,9,0,1,6,0,6,1,3,9,0,0,2,0,3,5,6,0,0,0,3,6,11,4,4,6,7,13,10,0,0,26,8,3,0,2,0,0,0,7,4,15,0,1,12,1,3,14,13,9,1,2,0,4,12,5,0,0,4,0,1,8,6,10,1,8,17,0,0,8,19,4,0,11,2,0,11,4,6,2,7,0,0,7,1,2,9,11,1,6,2,1,9,13,2,3,1,8,0,2,0,2,4,11,4,0,3,10,11,14,0,2,13,0,0,0,0,3,0,0,0,2,0,7,2,2,0,0,0,3,0,0,12,3,3,0,1,8,0,4,0,0,6,3,1,0,0,0,14,11,9,0,5,12,12,0,1,7,6,2,0,5,7,4,0,5,4,0,8,0,0,7,8,0,0,0,0,2,7,11,0,2,11,7,5,3,0,4,5,6,13,1,6,2,4,4,1,0,8,3,4,0,0,6,3,3,3,3,7,7,0,0,9,6,3,0,5,1
Wdr55,9,4,0,0,0,15,4,0,0,0,5,0,1,2,0,0,0,2,0,0,4,2,0,0,0,0,8,5,10,1,3,0,4,6,0,7,0,6,4,6,2,0,0,1,0,0,2,0,0,0,1,4,0,0,10,0,2,0,10,0,3,9,10,2,0,0,0,0,0,0,1,13,13,0,0,0,0,0,0,4,0,0,0,4,7,5,3,0,0,0,0,0,8,7,0,4,0,5,8,0,0,10,5,4,0,0,0,3,0,12,0,0,2,13,6,4,0,0,8,0,0,0,0,2,0,0,1,0,0,3,0,9,0,5,3,1,0,3,5,0,0,0,6,1,0,0,5,0,0,2,0,0,0,4,4,6,1,0,1,4,0,3,1,0,6,0,0,3,2,2,0,7,4,0,5,6,0,8,6,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,1,0,5,4,3,1,2,5,0,11,1,0,2,10,0,0,6,6,0,0,0,1
Ppic,8,9,11,10,27,20,6,18,8,25,4,9,13,9,29,17,0,3,7,1,4,7,20,2,7,6,25,10,9,19,13,9,10,3,10,16,1,9,22,6,10,13,10,0,0,6,16,24,0,0,4,45,4,21,23,21,14,0,11,4,14,24,5,0,25,0,1,10,6,8,3,10,15,9,11,15,7,2,4,14,1,0,19,6,10,23,28,8,9,14,26,5,9,21,4,9,3,2,7,9,7,9,6,9,5,6,0,24,6,7,27,3,14,2,14,12,5,3,17,3,2,10,4,1,6,1,12,5,0,8,0,12,1,2,2,0,0,14,6,10,2,0,11,1,2,11,15,7,8,10,1,3,0,5,6,22,6,4,4,2,3,4,10,10,8,9,6,9,8,4,3,3,7,0,11,4,0,10,10,0,3,6,4,4,7,9,0,9,11,18,5,7,2,6,4,20,6,14,4,5,5,3,14,3,10,10,6,3,4,0,6,10,9,9,10,18,4,0,18,8,8,20,3,9
Tcof1,0,3,0,0,0,21,0,7,0,0,15,0,10,0,6,9,0,0,0,0,0,0,0,0,2,0,3,0,14,0,15,10,0,0,4,0,5,15,5,0,0,0,4,0,0,0,0,5,0,1,7,0,0,0,8,0,0,0,21,0,0,0,0,4,0,0,0,24,0,0,0,32,0,0,0,0,17,9,0,0,2,0,7,0,6,6,9,0,0,0,0,0,12,0,0,2,0,0,4,0,0,14,0,4,0,8,0,0,11,20,11,0,0,10,5,0,0,5,0,0,0,0,9,3,0,0,4,5,1,4,0,20,0,0,0,0,0,0,6,1,0,0,0,0,0,4,0,0,0,11,0,0,0,2,1,0,0,0,0,6,4,0,14,2,0,0,0,6,5,0,7,9,8,0,11,0,0,8,2,0,3,2,6,0,3,10,0,0,0,0,0,4,0,0,29,6,5,11,0,5,0,0,0,0,20,7,7,3,0,0,0,0,9,0,1,2,0,0,16,0,0,0,0,0
Lman1,8,15,14,13,1,25,16,12,4,14,15,6,16,6,37,5,1,3,1,0,9,14,9,3,0,25,24,28,12,3,10,29,19,11,14,4,9,24,2,10,12,7,4,9,2,29,15,13,0,4,4,5,10,21,2,6,27,5,13,0,13,1,0,5,13,2,0,17,4,25,7,30,41,5,13,7,16,0,9,7,0,1,22,7,15,10,12,0,4,9,27,12,17,9,0,15,2,7,24,20,22,10,8,10,8,8,0,22,21,19,21,0,19,15,22,17,0,10,18,9,0,0,8,9,0,5,19,11,1,10,0,8,4,3,6,2,1,10,18,10,0,2,9,12,2,20,6,3,14,11,6,0,0,6,14,19,17,6,18,19,9,9,4,6,12,23,0,16,13,7,0,9,16,0,10,0,0,13,6,0,11,2,6,8,9,7,1,8,3,17,2,8,2,3,10,13,7,3,13,12,12,10,13,1,12,20,9,16,1,3,9,11,6,11,15,19,5,0,25,18,9,16,8,14
Ier3ip1,0,15,8,4,7,21,6,5,9,7,25,6,14,5,36,5,0,3,3,4,2,15,7,19,6,8,19,13,20,8,12,11,11,0,12,10,13,17,34,6,14,4,11,9,4,17,0,5,0,0,8,14,6,19,23,2,10,10,16,11,11,13,3,2,8,3,0,15,1,21,10,14,16,7,23,7,15,4,6,4,13,0,5,1,7,9,16,6,6,15,5,6,30,9,2,15,1,13,14,5,19,13,7,4,6,6,0,2,1,13,17,0,9,8,35,6,4,13,14,1,2,4,0,8,0,4,9,1,12,0,5,12,1,6,5,1,3,1,10,9,1,2,13,7,0,5,15,6,11,18,1,6,2,0,15,5,11,10,3,6,8,7,7,7,8,11,4,9,18,9,7,1,4,2,6,2,1,7,5,0,8,0,0,10,7,9,5,10,19,34,1,6,0,11,5,8,10,8,13,3,4,6,6,9,13,12,20,7,4,4,7,9,1,6,10,15,5,0,7,8,10,6,9,6
Tmx3,0,10,10,0,0,1,8,11,0,9,5,9,0,0,6,0,0,0,1,0,0,1,12,0,0,5,0,5,3,0,4,2,7,0,0,0,7,0,5,0,3,0,4,6,0,2,0,14,0,0,0,0,3,2,0,6,0,4,0,0,2,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,8,0,4,0,2,0,4,0,6,0,7,0,1,0,0,0,0,3,0,0,0,0,0,5,12,4,0,0,2,1,0,6,3,0,0,0,6,5,0,2,0,0,0,0,0,2,5,0,0,0,0,5,0,0,1,0,1,0,1,0,0,2,4,0,0,0,0,0,0,10,7,0,0,1,1,0,0,0,0,4,5,0,0,3,0,0,5,0,2,1,0,3,10,0,0,1,1,0,0,2,0,2,4,0,0,2,2,0,0,0,0,0,2,5,0,0,2,0,7,0,0,0,0,0,2,5,3,0,6,11,0,3,0,0,7,2,0,0,1,0,0,0,4,5,8,0,0,0
Dpp3,5,0,4,3,2,50,18,12,10,19,9,3,3,5,9,1,0,3,3,0,10,3,5,0,0,13,12,1,18,5,8,14,11,9,5,11,0,5,11,3,2,5,4,0,0,21,13,9,13,0,2,3,3,10,24,3,3,0,6,3,0,4,0,0,5,2,0,7,1,10,2,31,18,0,0,1,24,5,9,10,0,0,10,0,11,5,9,0,0,0,5,0,10,6,0,3,0,0,11,6,0,13,10,1,4,6,0,13,11,17,10,0,3,10,14,4,0,1,9,3,0,0,0,0,0,0,8,1,0,5,1,1,1,2,0,0,0,0,9,9,0,0,12,4,0,13,0,0,3,8,3,1,5,2,16,9,10,8,5,8,6,2,9,2,9,3,0,0,12,7,6,1,5,0,5,0,1,4,6,0,0,0,4,0,6,4,1,4,2,7,2,1,4,4,5,7,0,9,10,2,2,3,4,1,6,10,5,6,2,1,6,2,0,5,7,8,0,4,26,10,8,0,5,1
Yif1a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,19,0,0,0,28,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,20,0,15,0,10,0,0,0,0,0,0,22,0,0,0,0,0,0,0,10,0,17,0,12,23,0,0,0,0,0,0,6,0,29,0,30,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,16,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,4,15,0,6,0,0,0,0,0,0,0,0,0,0,29,0,0,0,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
Sf3b2,1,0,2,0,0,19,0,18,18,34,3,4,0,0,22,6,0,4,2,0,12,13,9,0,0,0,17,20,14,12,10,1,21,8,23,22,0,0,13,3,0,4,0,0,0,17,0,15,19,0,0,13,0,7,5,19,13,0,33,0,11,5,0,0,0,0,0,0,0,53,13,4,13,1,0,0,24,0,0,16,0,0,5,7,9,15,2,0,0,0,7,5,0,20,0,16,0,0,14,10,9,10,15,0,0,18,0,6,12,8,22,0,15,7,10,9,0,14,14,0,0,0,0,0,2,0,10,0,0,5,0,17,0,0,1,6,0,12,0,5,0,0,15,19,0,15,0,0,6,12,9,0,0,0,11,20,12,18,0,13,4,4,13,5,5,4,3,4,0,9,0,3,7,0,11,1,0,15,1,0,0,0,7,2,0,1,0,0,13,0,0,6,4,9,5,3,0,4,0,0,8,4,0,0,9,20,16,14,0,2,4,12,0,10,10,14,5,0,20,22,13,0,6,18
Banf1,7,10,14,12,10,59,24,26,24,13,12,19,10,30,9,18,2,0,33,16,19,22,0,22,11,9,53,17,29,0,38,22,8,0,0,0,0,30,47,22,0,0,13,4,12,11,15,57,18,0,25,13,4,26,20,0,24,28,32,16,6,15,5,15,21,0,6,46,13,12,6,64,16,14,11,16,47,9,12,5,6,2,5,4,14,18,9,6,9,9,20,8,21,13,10,12,11,12,18,24,20,17,6,13,12,3,3,27,7,19,6,3,11,28,18,6,0,15,14,5,10,7,16,8,15,13,14,8,6,17,11,10,10,6,5,0,16,9,15,10,6,7,16,28,2,27,14,12,15,5,2,5,1,19,8,20,23,10,8,19,8,6,16,13,9,5,5,6,21,10,14,20,11,15,9,9,8,22,18,2,2,6,9,1,0,25,8,9,5,17,9,28,18,11,22,33,5,21,4,8,4,7,9,9,15,12,41,2,8,8,16,13,26,18,18,46,3,8,1,42,21,2,4,4
Sart1,2,0,0,6,0,0,8,0,0,0,0,0,2,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,1,0,8,3,0,6,0,0,0,8,0,0,4,0,9,0,0,6,1,1,5,0,4,4,0,4,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,2,2,0,5,0,0,3,0,0,0,0,0,0,0,0,0,4,7,4,0,5,0,1,3,0,0,0,0,0,0,0,3,3,6,0,0,0,11,7,0,0,0,3,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,0,2,0,4,0,0,0,6,1,1,3,2,1,0,0,2,0,6,0,0,0,2,3,0,5,1,0,1,0,0,2,0,0,0,0,4,0,2,2,0,0,0,0,0,1,0,0,3,1,0,0,3,1,0,0,0,0,0,6,4,0,1,0,3,3,0,2,0,2,0,0,0,0,0,0,0,0
Fosl1,8,2,15,0,3,0,0,0,0,0,9,7,0,0,0,8,0,12,0,0,0,10,0,0,3,0,0,0,5,0,8,11,0,0,0,0,0,2,14,9,0,0,0,0,0,13,0,12,0,0,0,0,0,15,4,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,1,16,9,0,3,0,0,0,2,2,0,2,4,10,7,0,4,0,0,7,3,3,5,6,2,7,0,0,3,12,12,0,4,0,0,4,2,3,2,5,4,0,7,6,15,7,1,3,4,0,0,3,4,0,0,5,1,6,0,0,0,0,0,0,0,0,0,9,7,3,0,0,6,0,0,0,1,2,0,0,3,0,0,7,7,3,3,5,2,12,0,8,7,7,0,0,0,3,6,6,10,8,2,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,6,0,0,8,5,0,14,0,0,0,0,0,8,9,0,6,0,0,8,0,0,0,0,11,3,5,8,9,1,0,0,0,3,0,0,0
Fibp,3,0,4,0,2,2,6,0,0,0,3,0,5,3,2,4,0,3,0,2,10,6,1,6,0,5,11,3,5,0,2,3,3,5,0,0,2,9,5,2,4,6,1,1,7,1,1,2,8,2,2,10,3,3,10,5,0,3,2,3,0,1,0,0,0,0,1,0,5,5,2,9,3,10,1,5,7,6,2,7,4,1,7,2,7,1,4,4,6,6,9,8,7,4,0,7,0,7,15,12,8,10,5,5,0,8,4,5,2,4,6,8,8,4,4,0,1,8,2,6,4,4,2,0,1,0,6,1,5,5,4,2,3,0,0,4,2,4,6,3,2,0,4,17,6,13,4,6,2,3,2,4,1,1,10,2,12,2,10,5,3,5,3,5,2,8,1,5,4,7,3,8,3,7,5,1,3,0,7,4,4,5,9,2,4,5,0,8,3,6,3,0,4,16,9,2,6,6,4,3,1,1,10,3,3,9,4,4,2,1,6,4,7,6,10,9,2,3,10,7,0,0,1,5
Eef1g,23,0,27,11,6,14,0,0,0,14,33,0,0,5,9,4,0,0,0,0,4,12,20,8,0,0,25,28,10,12,23,0,12,7,0,21,5,9,24,5,0,20,9,0,7,13,24,11,0,12,17,0,9,17,21,0,12,6,11,6,4,0,0,0,23,0,0,4,12,0,9,0,5,13,17,0,38,17,0,29,0,0,0,0,10,7,44,0,0,15,24,11,16,26,0,2,0,15,24,11,14,0,11,12,0,6,0,12,12,0,20,0,21,12,19,8,0,10,15,0,0,0,9,11,0,0,24,14,0,12,0,3,0,0,0,0,0,6,0,15,0,0,4,12,0,17,4,0,0,15,12,0,4,1,3,4,0,0,0,0,4,0,0,0,17,0,5,2,22,16,0,6,9,0,12,0,0,12,16,0,9,0,19,10,0,0,0,15,0,11,0,14,0,4,17,11,0,6,4,3,8,10,0,0,11,19,24,0,3,10,9,18,0,0,7,5,0,0,30,20,12,0,0,5
Fads3,2,6,8,0,0,0,6,5,0,11,17,2,6,10,16,3,0,0,8,0,15,0,17,5,0,20,3,12,14,0,4,0,4,7,1,3,1,2,0,0,0,0,0,0,9,17,0,0,8,0,4,6,2,3,17,14,9,0,0,3,3,8,0,0,3,0,0,16,0,17,7,17,18,2,0,0,1,0,0,0,0,0,17,0,11,3,5,0,0,11,1,0,8,11,0,0,0,2,3,0,4,0,11,4,0,15,0,16,5,5,11,0,22,4,6,5,0,0,16,0,0,0,0,0,0,0,4,0,0,9,5,21,0,0,0,0,0,2,7,0,1,0,7,0,1,2,13,3,12,3,0,0,0,3,13,0,0,0,0,1,0,0,2,12,14,4,5,4,3,3,2,7,3,0,4,0,0,13,6,0,0,0,0,0,2,7,0,3,8,0,0,9,7,0,0,6,4,0,4,1,0,16,11,5,7,2,0,2,0,0,0,5,3,0,8,12,0,0,4,0,3,0,7,5
Tnks2,4,0,0,0,0,6,0,0,11,0,0,0,6,0,0,7,7,5,0,0,7,5,0,0,0,1,12,10,1,0,7,4,2,0,0,11,1,0,16,9,7,0,0,0,0,0,8,0,0,0,6,4,3,10,14,0,1,1,5,1,0,4,0,5,0,0,0,0,0,9,0,7,4,0,0,6,2,3,4,5,0,0,7,9,4,0,0,4,9,0,0,0,8,12,1,9,0,3,7,4,5,0,4,2,5,8,1,0,2,7,0,0,8,2,4,1,0,4,2,0,0,4,0,0,5,0,0,5,0,0,2,0,0,3,2,6,0,4,4,4,1,4,4,0,0,7,2,0,5,4,4,0,0,3,2,6,2,4,8,0,0,5,6,7,2,3,0,4,4,0,0,7,2,1,0,0,0,1,0,0,0,0,6,9,2,3,2,12,7,0,0,3,0,0,4,0,0,4,4,0,4,0,2,1,6,7,7,0,4,5,2,2,4,4,0,0,5,0,0,0,13,9,3,0
Scd2,16,22,0,0,13,1,0,3,21,13,16,0,5,20,21,8,4,0,22,0,26,6,24,27,0,12,17,2,22,11,0,23,7,14,0,19,25,48,8,1,10,10,19,9,0,16,11,18,26,6,12,17,0,9,29,0,7,17,9,0,5,2,0,0,35,0,0,17,0,70,11,18,39,6,3,20,5,7,7,17,4,0,5,17,6,0,4,0,11,3,15,11,7,18,0,13,3,10,32,16,37,17,7,13,23,14,11,10,12,0,0,0,0,11,23,11,0,14,3,12,16,0,8,15,0,9,1,2,10,22,3,1,11,3,0,0,0,3,18,10,9,0,10,13,7,7,2,8,0,0,12,0,15,8,0,0,9,0,14,0,24,7,5,4,8,0,0,7,7,5,0,23,6,0,21,0,0,3,2,4,11,2,5,4,1,12,0,23,9,14,5,9,22,4,1,4,9,18,7,7,4,3,13,19,10,6,11,10,1,1,6,17,13,0,13,7,0,0,24,9,29,28,9,0
Sfxn3,6,1,3,11,1,1,9,6,2,10,4,7,3,1,5,2,0,2,0,4,3,6,0,1,5,24,10,9,8,6,9,0,3,7,2,6,0,0,3,0,8,4,7,0,8,8,0,9,0,0,1,3,0,12,4,4,1,5,0,6,4,5,0,1,12,2,0,2,5,9,0,11,20,2,0,0,0,0,6,6,3,0,4,0,6,5,7,0,0,4,9,2,11,5,0,6,0,4,4,5,9,5,0,2,0,5,4,3,4,3,4,2,7,5,6,8,0,4,4,2,1,0,0,4,0,1,4,0,0,7,0,5,1,0,0,0,0,1,1,0,0,1,0,4,0,6,6,0,1,1,0,0,0,0,0,4,7,2,1,1,4,0,3,4,2,5,1,1,2,4,0,1,4,0,3,3,0,3,5,2,4,3,4,0,5,1,0,2,1,15,1,4,2,0,0,3,0,4,5,1,0,7,1,3,5,4,2,3,2,1,8,6,2,2,8,2,0,0,4,6,4,2,3,3
Eif3a,32,13,14,10,23,40,67,22,8,20,28,7,9,0,51,7,0,5,12,0,41,4,13,14,1,10,55,19,12,12,10,6,8,16,1,48,4,43,23,21,0,18,0,5,0,18,20,43,28,10,17,12,2,48,41,26,8,3,43,0,6,2,0,0,30,2,6,27,15,17,18,79,39,15,16,10,66,0,22,6,5,0,5,19,28,18,13,0,0,24,16,4,23,25,4,18,20,2,49,11,21,2,41,15,16,22,0,27,15,40,9,0,11,19,13,16,0,23,25,14,0,0,17,6,0,0,25,5,7,29,13,20,0,0,3,8,0,12,32,9,0,0,13,11,1,25,10,0,8,22,15,0,0,0,34,12,7,10,13,21,23,15,12,18,26,6,10,6,15,15,0,19,19,0,17,0,1,16,13,1,2,2,15,11,22,13,3,19,35,9,1,28,12,5,28,28,6,21,32,12,13,17,14,6,16,37,20,7,3,6,9,24,0,11,13,22,1,0,15,44,20,0,3,13
Cdc123,7,3,5,15,16,44,13,7,5,15,10,0,4,2,6,14,0,6,13,0,6,15,17,6,6,8,17,12,17,11,14,5,5,0,5,11,6,20,24,3,1,7,10,3,0,9,3,0,11,0,7,6,0,9,6,5,7,0,16,5,4,15,4,0,14,1,10,22,5,12,5,8,13,0,13,4,16,3,2,9,0,0,10,4,7,13,17,2,5,8,19,1,11,17,8,16,1,0,10,10,7,6,9,12,6,3,7,13,8,19,8,0,34,22,9,6,0,12,2,0,4,0,15,0,0,5,7,5,0,1,3,9,6,3,2,0,0,3,20,4,1,3,7,10,2,21,2,3,8,14,4,0,0,4,4,11,7,3,10,10,4,1,8,10,2,1,4,10,3,4,0,8,4,3,7,2,1,7,17,0,2,0,3,5,6,17,0,9,9,13,6,14,5,6,18,8,10,10,5,8,1,15,4,3,11,26,16,7,1,0,5,2,5,0,8,5,0,0,19,10,4,1,3,0
