Row,cell1,cell2,cell3,cell4,cell5,cell6,cell7,cell8,cell9,cell10,cell11,cell12,cell13,cell14,cell15,cell16,cell17,cell18,cell19,cell20,cell21,cell22,cell23,cell24,cell25,cell26,cell27,cell28,cell29,cell30,cell31,cell32,cell33,cell34,cell35,cell36,cell37,cell38,cell39,cell40,cell41,cell42,cell43,cell44,cell45,cell46,cell47,cell48,cell49,cell50,cell51,cell52,cell53,cell54,cell55,cell56,cell57,cell58,cell59,cell60,cell61,cell62,cell63,cell64,cell65,cell66,cell67,cell68,cell69,cell70,cell71,cell72,cell73,cell74,cell75,cell76,cell77,cell78,cell79,cell80,cell81,cell82,cell83,cell84,cell85,cell86,cell87,cell88,cell89,cell90,cell91,cell92,cell93,cell94,cell95,cell96,cell97,cell98,cell99,cell100,cell101,cell102,cell103,cell104,cell105,cell106,cell107,cell108,cell109,cell110,cell111,cell112,cell113,cell114,cell115,cell116,cell117,cell118,cell119,cell120,cell121,cell122,cell123,cell124,cell125,cell126,cell127,cell128,cell129,cell130,cell131,cell132,cell133,cell134,cell135,cell136,cell137,cell138,cell139,cell140,cell141,cell142,cell143,cell144,cell145,cell146,cell147,cell148,cell149,cell150,cell151,cell152,cell153,cell154,cell155,cell156,cell157,cell158,cell159,cell160,cell161,cell162,cell163,cell164,cell165,cell166,cell167,cell168,cell169,cell170,cell171,cell172,cell173,cell174,cell175,cell176,cell177,cell178,cell179,cell180,cell181,cell182,cell183,cell184,cell185,cell186,cell187,cell188
Tbl3,0,0,3,4,0,3,6,7,7,3,3,6,2,8,2,1,4,4,4,7,4,4,4,2,8,0,1,5,8,2,3,2,0,10,1,0,3,3,2,4,0,1,6,1,2,0,10,6,0,11,14,3,1,1,3,1,0,5,4,0,4,5,0,2,12,9,2,4,2,3,1,1,5,7,3,2,0,7,3,3,3,0,0,2,2,0,7,3,6,5,9,1,0,3,4,0,8,3,4,6,7,7,4,0,0,2,7,1,3,6,3,3,2,4,1,0,2,4,0,2,4,4,5,3,8,1,8,2,3,0,3,10,2,4,2,0,14,3,6,0,1,1,6,1,11,10,3,1,0,1,0,5,0,4,3,5,1,4,1,2,2,9,2,0,12,2,5,4,7,3,0,3,3,0,7,0,2,3,2,0,5,1,9,3,6,7,0,3
Tbrg1,3,8,4,6,6,7,12,5,4,8,2,5,0,2,1,11,8,1,5,13,4,0,4,7,0,0,8,3,5,1,2,3,5,25,15,6,7,5,1,4,5,2,9,9,5,8,9,0,16,2,6,5,9,4,2,0,0,7,7,2,10,7,3,8,6,7,0,3,7,0,6,2,4,3,3,6,0,8,3,6,0,1,7,2,6,0,1,2,4,0,4,5,1,7,8,3,2,8,6,12,5,4,5,8,6,0,13,11,2,5,7,4,1,1,8,0,3,0,5,7,4,4,3,2,0,15,5,1,5,6,7,25,1,4,5,5,6,5,0,8,0,9,9,9,2,9,2,2,16,4,0,7,2,7,0,7,6,10,2,8,0,7,6,3,6,7,4,3,3,3,0,3,6,7,8,0,2,0,6,1,0,5,4,2,4,1,1,7
Tceal8,3,5,7,7,1,4,0,5,4,3,18,5,7,10,4,10,0,10,1,3,4,8,1,3,5,0,4,15,0,0,9,1,7,11,5,14,0,12,4,13,2,8,6,4,8,10,7,4,1,11,14,10,9,16,1,0,1,8,4,3,16,14,4,10,31,17,5,12,0,8,10,3,15,9,8,13,0,18,1,9,4,11,15,7,2,1,2,5,8,4,3,6,6,4,0,3,10,3,7,0,5,4,1,5,1,7,3,10,18,5,4,7,4,10,4,0,1,8,7,3,4,1,15,9,5,5,0,4,12,14,0,11,0,13,8,2,14,10,4,10,0,9,6,4,11,7,1,8,1,16,1,8,3,4,8,14,10,16,3,10,5,17,13,4,31,0,15,12,9,1,0,8,9,15,18,1,7,4,2,11,4,6,3,5,8,2,6,4
Tcof1,0,0,3,19,6,0,3,6,19,9,24,30,18,31,4,13,14,7,26,32,23,0,16,15,18,11,0,30,22,19,34,12,9,39,12,24,14,29,36,4,0,20,40,15,9,4,24,34,0,45,20,23,6,23,3,14,7,25,14,8,13,5,0,27,33,50,14,19,9,20,38,0,4,19,23,15,15,12,22,32,0,26,48,12,4,4,18,24,44,3,26,30,21,0,14,0,31,9,19,3,6,19,26,0,6,18,32,13,24,30,0,3,4,7,0,11,12,0,9,15,23,16,30,34,18,12,22,36,29,24,14,39,19,4,9,0,20,23,34,4,14,6,40,15,45,24,3,20,0,23,7,25,8,14,20,5,38,13,0,27,14,50,15,0,33,9,4,19,19,22,15,23,32,48,12,4,12,0,4,26,3,30,26,24,44,18,21,0
Tex10,0,0,0,5,0,1,7,0,0,12,0,0,1,0,0,7,5,7,5,1,1,0,3,0,0,0,2,6,0,0,0,7,3,11,6,4,3,3,0,5,6,0,4,1,0,5,4,0,0,7,3,0,1,1,0,0,0,0,0,5,3,11,10,7,11,7,1,5,0,4,0,0,5,4,0,0,0,10,10,3,0,7,0,5,1,0,17,0,0,3,0,15,3,0,5,0,0,12,5,7,0,0,5,0,0,1,1,7,0,0,1,0,0,7,2,0,7,0,3,0,1,3,6,0,0,6,0,0,3,4,3,11,0,5,0,6,3,0,0,5,0,1,4,1,7,4,0,0,0,1,0,0,5,0,4,11,0,3,0,7,1,7,0,10,11,0,5,5,4,10,0,0,3,0,10,0,5,0,1,7,3,15,0,0,0,17,3,0
Tex264,3,9,7,1,0,0,0,2,4,5,0,0,3,9,18,10,12,0,4,0,4,3,0,3,3,0,1,3,2,5,14,3,0,10,8,6,4,9,3,2,5,3,8,0,10,5,8,11,4,7,8,10,3,6,6,1,4,5,6,0,10,0,4,10,0,1,0,6,0,16,7,5,6,1,0,8,2,2,5,0,2,6,0,3,3,3,3,4,4,2,1,3,18,10,12,3,9,5,1,0,2,4,4,9,0,3,0,10,0,0,0,7,18,0,1,0,3,3,0,3,4,0,3,14,3,8,2,3,9,6,4,10,5,2,10,5,8,10,11,5,1,3,8,0,7,8,6,3,4,6,4,5,0,6,16,0,7,10,5,10,0,1,8,4,0,0,6,6,1,5,2,0,0,0,2,3,3,2,3,6,2,3,1,4,4,3,18,10
Tfam,2,0,0,0,1,2,3,3,2,6,0,1,3,5,0,0,0,0,0,2,0,2,5,0,0,0,0,7,2,1,3,2,2,3,0,0,5,1,0,0,4,1,1,3,0,2,7,4,0,2,3,6,1,1,2,0,2,2,3,7,2,1,1,6,0,3,3,1,0,0,4,0,7,0,0,0,0,7,1,0,0,0,0,3,2,4,2,2,5,0,2,0,0,1,0,2,5,6,0,3,3,2,0,0,1,3,2,0,0,1,2,0,0,0,0,0,2,2,2,0,0,5,7,3,0,0,2,0,1,0,5,3,1,0,0,4,3,6,4,2,0,1,1,3,2,7,2,1,0,1,2,2,7,3,0,1,4,2,0,6,3,3,0,1,0,0,7,1,0,1,0,0,0,0,7,4,3,0,2,0,0,0,2,2,5,2,0,1
Tfpi,0,4,0,0,4,0,0,4,1,4,6,4,6,0,0,6,3,0,0,0,0,1,0,7,4,0,0,0,0,0,0,0,0,2,0,3,4,0,2,0,4,2,2,2,0,2,2,0,2,13,0,6,7,0,0,0,0,2,0,0,1,5,0,0,2,0,0,3,0,0,0,4,0,7,0,3,1,4,0,0,2,0,1,0,1,0,4,6,0,2,0,0,0,0,3,0,0,4,0,0,4,1,0,4,4,6,0,6,6,4,0,0,0,0,0,0,0,1,0,7,0,0,0,0,4,0,0,2,0,3,4,2,0,0,0,4,0,6,0,2,0,7,2,2,13,2,0,2,2,0,0,2,0,0,0,5,0,1,4,0,0,0,3,0,2,0,0,3,7,0,1,0,0,1,4,0,0,2,1,0,2,0,0,6,0,4,0,0
Thoc3,10,13,8,3,0,1,8,15,19,5,8,11,16,7,22,10,0,5,6,0,11,14,12,0,7,0,7,10,6,0,18,6,2,3,13,2,1,8,12,2,1,8,7,15,2,11,9,13,4,10,8,7,4,28,11,17,6,8,20,11,7,15,1,1,7,5,5,21,0,3,12,0,11,7,0,13,13,19,11,15,16,6,15,14,11,0,3,0,5,6,3,10,20,2,0,10,7,5,3,8,15,19,6,13,0,16,0,10,8,11,1,8,22,5,7,0,6,14,2,0,11,12,10,18,7,13,6,12,8,2,1,3,0,2,2,1,8,7,13,11,17,4,7,15,10,9,11,8,4,28,6,8,11,20,3,15,12,7,0,1,5,5,13,1,7,0,11,21,7,11,13,0,15,15,19,0,14,16,11,6,6,10,3,0,5,3,20,2
Thrap3,0,0,8,0,0,0,0,0,2,7,3,0,0,5,0,1,8,9,0,5,3,7,0,4,0,0,0,0,0,0,5,5,0,10,0,0,0,0,0,3,0,0,3,0,0,0,0,2,2,0,5,0,0,3,5,0,0,1,0,0,17,7,0,1,0,0,0,0,0,3,5,1,7,0,0,2,4,1,1,4,0,4,0,0,0,2,0,0,0,1,0,0,0,2,8,0,5,7,0,0,0,2,0,0,0,0,5,1,3,0,0,8,0,9,0,0,5,7,0,4,3,0,0,5,0,0,0,0,0,0,0,10,0,3,0,0,5,0,2,0,0,0,3,0,0,0,5,0,2,3,0,1,0,0,3,7,5,17,1,1,0,0,2,0,0,0,7,0,0,1,4,0,4,0,1,2,0,0,0,4,1,0,0,0,0,0,0,2
Thumpd3,5,0,2,2,1,6,0,2,1,4,4,12,0,2,4,5,4,0,2,0,4,4,0,0,2,0,4,8,0,3,0,3,5,2,1,3,2,3,3,0,1,2,0,5,1,2,4,5,1,3,9,8,0,8,4,4,3,4,5,2,2,2,4,0,3,15,1,10,4,0,8,2,3,2,5,1,6,6,4,3,1,8,3,1,0,1,6,8,1,0,3,1,0,2,4,5,2,4,2,0,2,1,2,0,1,0,0,5,4,12,6,2,4,0,4,0,3,4,5,0,4,0,8,0,2,1,0,3,3,3,2,2,3,0,1,1,9,8,5,2,4,0,0,5,3,4,4,2,1,8,3,4,2,5,0,2,8,2,2,0,1,15,1,4,3,4,3,10,2,4,6,5,3,3,6,1,1,1,0,8,0,1,3,8,1,6,0,2
Timm44,14,8,1,8,5,2,8,7,5,8,7,5,10,10,0,5,0,11,4,5,9,0,0,3,0,0,1,11,7,5,5,1,3,4,5,0,5,16,2,0,0,3,4,3,4,0,9,7,1,21,3,12,3,14,3,0,10,13,10,0,10,14,4,3,6,8,6,17,2,0,4,7,2,10,0,4,7,10,0,8,8,0,4,0,28,1,13,1,2,0,5,7,1,1,0,14,10,8,8,8,7,5,4,8,5,10,5,5,7,5,2,1,0,11,1,0,1,0,3,3,9,0,11,5,0,5,7,2,16,0,5,4,5,0,4,0,3,12,7,0,0,3,4,3,21,9,3,3,1,14,10,13,0,10,0,14,4,10,7,3,6,8,4,4,6,2,2,17,10,0,7,0,8,4,10,1,0,8,28,0,0,7,5,1,2,13,1,1
Timm8b,0,10,0,0,0,0,20,0,0,0,0,6,0,17,11,0,0,0,0,23,0,13,0,11,8,0,0,0,0,0,22,0,0,0,11,0,0,0,0,0,0,0,12,0,0,22,0,15,1,1,0,0,0,21,7,0,23,0,0,7,0,0,0,1,0,22,4,0,0,8,0,0,11,7,0,0,0,0,0,0,0,14,0,0,0,0,0,19,0,0,0,0,0,0,0,0,17,0,0,20,0,0,0,10,0,0,23,0,0,6,0,0,11,0,0,0,0,13,0,11,0,0,0,22,8,11,0,0,0,0,0,0,0,0,0,0,0,0,15,22,0,0,12,0,1,0,7,0,1,21,23,0,7,0,8,0,0,0,0,1,4,22,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,14,0,0,0,19,0,0,0,0
Tle4,1,0,4,0,4,1,5,0,0,2,3,4,0,5,0,0,0,4,4,0,2,2,3,0,3,0,0,0,2,5,5,1,1,4,1,6,1,6,6,0,1,2,7,3,7,1,0,3,0,3,1,4,1,0,2,4,3,2,0,3,5,0,0,2,7,0,0,5,3,2,2,2,1,8,1,0,0,1,0,2,0,0,0,2,5,0,0,4,0,0,1,0,0,4,0,1,5,2,0,5,0,0,4,0,4,0,0,0,3,4,1,4,0,4,0,0,1,2,1,0,2,3,0,5,3,1,2,6,6,6,1,4,5,0,7,1,1,4,3,1,4,1,7,3,3,0,2,2,0,0,3,2,3,0,2,0,2,5,2,2,0,0,0,0,7,3,1,5,8,0,0,1,2,0,1,0,2,0,5,0,0,0,1,4,0,0,0,4
Tm2d2,2,4,0,0,0,0,2,0,0,2,0,0,0,2,3,1,0,0,0,1,6,4,1,0,0,0,0,0,1,0,0,2,2,3,0,1,0,3,2,3,0,0,2,0,2,2,2,2,4,0,0,1,4,0,3,0,0,0,3,0,0,1,0,2,1,7,1,1,0,4,1,4,2,0,0,0,0,0,0,0,0,5,0,1,4,2,1,1,0,0,1,0,0,1,0,2,2,2,0,2,0,0,0,4,0,0,1,1,0,0,0,0,3,0,0,0,2,4,2,0,6,1,0,0,0,0,1,2,3,1,0,3,0,3,2,0,0,1,2,2,0,4,2,0,0,2,3,0,4,0,0,0,0,3,4,1,1,0,4,2,1,7,0,0,1,0,2,1,0,0,0,0,0,0,0,2,1,0,4,5,0,0,1,1,0,1,0,1
Tm2d3,0,0,0,0,3,0,0,0,0,6,4,5,2,0,6,0,11,2,8,0,1,3,3,0,5,0,0,0,3,1,3,6,6,0,9,0,0,8,0,6,6,0,1,0,8,0,0,11,0,9,0,15,0,9,2,6,0,0,0,5,17,4,0,16,4,9,4,7,0,0,0,0,15,0,0,3,0,0,0,8,0,0,0,0,0,7,0,0,8,0,10,0,0,9,11,0,0,6,0,0,0,0,8,0,3,2,0,0,4,5,0,0,6,2,0,0,6,3,6,0,1,3,0,3,5,9,3,0,8,0,0,0,1,6,8,6,0,15,11,0,6,0,1,0,9,0,2,0,0,9,0,0,5,0,0,4,0,17,0,16,4,9,3,0,4,0,15,7,0,0,0,0,8,0,0,7,0,0,0,0,0,0,10,0,8,0,0,9
Tm7sf3,0,0,3,5,0,3,0,0,3,3,4,2,4,3,3,4,2,0,4,1,3,8,0,2,0,2,6,1,7,3,3,1,5,8,0,2,4,6,1,7,0,0,1,3,3,2,0,6,1,7,0,9,2,5,1,4,0,3,0,3,5,1,6,0,8,2,3,3,0,0,3,2,1,0,3,3,10,3,4,1,3,9,1,0,2,0,4,6,3,5,0,2,4,4,2,0,3,3,5,0,0,3,4,0,0,4,1,4,4,2,3,3,3,0,6,2,1,8,5,2,3,0,1,3,0,0,7,1,6,2,4,8,3,7,3,0,0,9,6,2,4,2,1,3,7,0,1,0,1,5,0,3,3,0,0,1,3,5,2,0,3,2,3,6,8,0,1,3,0,4,10,3,1,1,3,0,0,3,2,9,5,2,0,6,3,4,4,4
Tmed9,9,15,12,8,7,3,0,4,7,4,2,0,9,8,7,17,13,11,3,9,13,0,5,0,12,0,12,16,2,5,10,6,7,3,6,1,6,3,9,8,9,1,11,6,6,6,8,10,14,14,5,17,1,12,1,6,4,10,7,14,17,10,6,4,18,12,6,15,2,6,4,20,23,11,0,18,11,12,4,12,2,10,15,5,15,6,11,5,7,19,8,5,7,11,13,9,8,4,8,0,4,7,3,15,7,9,9,17,2,0,3,12,7,11,12,0,6,0,7,0,13,5,16,10,12,6,2,9,3,1,6,3,5,8,6,9,5,17,10,6,6,1,11,6,14,8,1,1,14,12,4,10,14,7,6,10,4,17,20,4,6,12,18,6,18,2,23,15,11,4,11,0,12,15,12,6,5,2,15,10,19,5,8,5,7,11,7,11
Tmem14c,0,0,1,5,3,2,9,0,10,7,16,2,0,12,11,1,3,0,9,3,6,2,3,6,7,0,1,3,7,3,3,1,3,10,5,6,12,2,4,7,0,0,4,0,1,4,3,7,0,7,2,11,2,7,6,2,5,13,9,3,16,0,0,2,9,13,5,4,1,5,10,0,5,8,2,3,5,3,1,6,11,3,2,6,3,0,27,7,7,1,3,6,1,0,3,0,12,7,5,9,0,10,9,0,3,0,3,1,16,2,2,1,11,0,1,0,1,2,3,6,6,3,3,3,7,5,7,4,2,6,12,10,3,7,1,0,2,11,7,4,2,2,4,0,7,3,6,0,0,7,5,13,3,9,5,0,10,16,0,2,5,13,3,0,9,1,5,4,8,1,5,2,6,2,3,0,6,11,3,3,1,6,3,7,7,27,1,0
Tmem223,0,0,4,0,4,0,4,4,5,6,0,4,0,7,0,1,1,1,7,2,6,2,5,0,4,0,7,2,5,4,0,1,3,6,0,3,1,7,6,3,2,0,5,0,2,3,3,0,10,1,4,3,6,11,4,0,9,0,2,4,7,9,3,3,0,5,1,3,2,0,2,6,8,0,4,2,0,5,4,4,0,4,1,2,10,0,0,6,4,5,2,2,2,0,1,0,7,6,0,4,4,5,7,0,4,0,2,1,0,4,0,4,0,1,7,0,1,2,3,0,6,5,2,0,4,0,5,6,7,3,1,6,4,3,2,2,4,3,0,3,0,6,5,0,1,3,4,0,10,11,9,0,4,2,0,9,2,7,6,3,1,5,2,3,0,2,8,3,0,4,0,4,4,1,5,0,2,0,10,4,5,2,2,6,4,0,2,0
Tmsb10,2,0,5,8,0,2,3,8,0,8,8,6,0,2,13,0,10,0,11,5,7,0,9,5,1,0,0,5,6,0,1,0,0,11,2,6,1,9,11,0,0,0,4,4,0,8,1,13,4,7,7,28,0,6,0,0,0,4,4,5,0,0,5,7,9,0,5,7,3,2,6,0,5,10,1,5,19,11,0,0,3,7,0,0,6,0,17,12,6,4,0,9,3,1,10,2,2,8,8,3,8,0,11,0,0,0,5,0,8,6,2,5,13,0,0,0,0,0,0,5,7,9,5,1,1,2,6,11,9,6,1,11,0,0,0,0,7,28,13,8,0,0,4,4,7,1,0,0,4,6,0,4,5,4,2,0,6,0,0,7,5,0,5,5,9,3,5,7,10,0,19,1,0,0,11,0,0,3,6,7,4,9,0,12,6,17,3,1
Tnks2,0,0,18,0,0,5,7,5,3,8,16,3,3,0,6,8,0,0,0,0,5,12,5,0,7,0,5,1,12,0,11,9,10,3,7,6,4,8,10,4,7,0,9,8,0,3,18,12,0,11,9,5,0,4,5,12,7,8,4,19,6,1,12,4,12,13,4,3,1,7,9,4,7,4,8,12,8,0,0,16,0,0,7,8,14,0,0,1,7,0,1,11,8,11,0,0,0,8,0,7,5,3,0,0,0,3,0,8,16,3,5,18,6,0,5,0,9,12,10,0,5,5,1,11,7,7,12,10,8,6,4,3,0,4,0,7,9,5,12,3,12,0,9,8,11,18,5,0,0,4,7,8,19,4,7,1,9,6,4,4,4,13,12,12,12,1,7,3,4,0,8,8,16,7,0,0,8,0,14,0,0,11,1,1,7,0,8,11
Tnrc6a,4,0,5,0,0,3,0,0,1,3,2,0,1,5,8,3,7,0,0,0,1,3,7,0,3,1,0,0,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,2,7,0,3,0,3,2,0,0,3,0,0,0,5,10,5,0,0,0,2,0,1,2,2,0,1,0,0,0,2,0,0,0,8,3,0,5,0,0,2,5,2,2,7,4,5,3,0,0,0,1,0,0,0,1,0,3,2,0,3,5,8,0,0,1,0,3,0,0,1,7,0,0,3,0,4,0,0,4,0,4,0,0,0,0,0,2,0,0,0,7,0,0,0,6,3,0,9,0,3,2,0,0,0,0,2,3,0,0,5,10,0,0,5,0,1,0,2,0,1,2,0,0,0,3,0,2,8,0,0,5,2,5,0,0,2,2
Tnrc6c,3,2,0,0,0,1,0,0,0,3,0,7,2,2,0,2,1,3,3,0,5,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,5,5,0,9,0,6,0,4,0,1,0,1,3,5,5,0,2,8,1,0,0,2,2,0,0,1,1,0,3,1,0,3,3,0,0,4,4,0,2,0,5,0,2,0,0,0,0,0,0,4,0,3,5,0,3,0,0,1,3,2,3,0,0,0,0,3,2,0,2,0,2,0,7,1,0,0,3,0,0,0,0,0,0,5,0,0,0,5,0,0,5,5,0,0,2,0,0,4,9,5,5,0,0,1,0,6,0,3,1,8,0,1,2,0,0,2,2,3,0,0,0,0,1,1,3,2,1,0,3,4,0,4,0,0,0,2,0,5,0,0,0,0,0,5,3,0,0,3,4,0,0
Tomm70a,8,7,0,11,2,9,1,16,10,7,13,13,7,8,0,8,10,3,13,0,10,7,6,3,7,0,8,9,11,3,0,5,7,6,10,8,19,15,5,1,3,0,0,5,9,7,14,8,9,16,9,12,5,25,12,4,0,2,12,3,3,0,6,2,23,2,8,2,0,10,2,2,11,16,0,10,11,10,5,3,10,2,5,8,14,0,6,0,7,4,11,4,8,0,10,8,8,7,11,1,16,10,13,7,2,7,0,8,13,13,9,0,0,3,8,0,5,7,7,3,10,6,9,0,7,10,11,5,15,8,19,6,3,1,9,3,9,12,8,7,4,5,0,5,16,14,12,0,9,25,0,2,3,12,10,0,2,3,2,2,8,2,10,6,23,0,11,2,16,5,11,0,3,5,10,0,8,10,14,2,4,4,11,0,7,6,8,0
Tor1aip2,9,6,6,1,0,3,1,0,8,9,11,2,3,6,15,14,12,10,11,5,5,7,1,5,0,0,3,6,8,5,5,2,4,14,7,7,9,2,0,4,0,0,0,9,2,0,2,8,10,9,6,6,5,1,3,8,0,0,11,2,15,4,7,9,8,18,9,0,4,5,4,7,5,10,0,13,2,1,0,0,8,4,0,2,9,0,11,2,0,16,2,0,1,0,12,9,6,9,1,1,0,8,11,6,0,3,5,14,11,2,3,6,15,10,3,0,2,7,4,5,5,1,6,5,0,7,8,0,2,7,9,14,5,4,2,0,6,6,8,0,8,5,0,9,9,2,3,0,10,1,0,0,2,11,5,4,4,15,7,9,9,18,13,7,8,4,5,0,10,0,2,0,0,0,1,0,2,8,9,4,16,0,2,2,0,11,1,0
Tra2b,0,17,11,5,0,4,8,8,15,12,9,16,10,20,0,23,12,12,17,8,10,18,5,4,13,6,20,2,12,17,9,14,8,20,18,27,10,28,6,15,3,11,11,9,4,3,18,15,9,20,18,14,8,33,13,20,6,10,4,2,8,8,3,18,20,20,10,16,2,17,14,5,23,5,16,18,23,9,10,10,5,15,12,7,21,0,8,13,14,16,5,23,6,7,12,0,20,12,5,8,8,15,17,17,0,10,8,23,9,16,4,11,0,12,20,6,14,18,8,4,10,5,2,9,13,18,12,6,28,27,10,20,17,15,4,3,18,14,15,3,20,8,11,9,20,18,13,11,9,33,6,10,2,4,17,8,14,8,5,18,10,20,18,3,20,2,23,16,5,10,23,16,10,12,9,0,7,5,21,15,16,23,5,13,14,8,6,7
Traf7,0,5,9,0,0,0,0,13,0,14,0,6,3,0,5,0,1,15,10,0,0,0,10,5,14,0,9,3,0,9,0,6,13,7,10,9,11,1,0,0,0,21,16,3,0,0,15,4,3,0,0,0,0,15,0,0,10,0,0,0,0,0,3,3,17,14,5,0,0,0,0,0,0,10,8,9,2,3,0,0,0,17,0,7,0,0,0,11,0,0,0,0,0,3,1,0,0,14,0,0,13,0,10,5,0,3,0,0,0,6,0,9,5,15,9,0,6,0,13,5,0,10,3,0,14,10,0,0,1,9,11,7,9,0,0,0,0,0,4,0,0,0,16,3,0,15,0,21,3,15,10,0,0,0,0,0,0,0,0,3,5,14,9,3,17,0,0,0,10,0,2,8,0,0,3,0,7,0,0,17,0,0,0,11,0,0,0,3
Trim27,0,0,16,5,0,6,8,13,14,17,0,9,0,14,10,10,0,6,0,9,2,11,0,14,7,0,3,19,0,14,7,7,18,5,12,0,21,13,0,0,0,5,18,2,6,0,3,10,0,11,8,10,0,16,0,0,9,6,0,7,0,0,0,1,19,11,0,5,6,0,3,5,20,16,0,11,0,14,0,0,3,15,0,2,0,0,0,0,10,0,0,10,0,6,0,0,14,17,5,8,13,14,0,0,0,0,9,10,0,9,6,16,10,6,3,0,7,11,18,14,2,0,19,7,7,12,0,0,13,0,21,5,14,0,6,0,8,10,10,0,0,0,18,2,11,3,0,5,0,16,9,6,7,0,0,0,3,0,5,1,0,11,11,0,19,6,20,5,16,0,0,0,0,0,14,0,2,3,0,15,0,10,0,0,10,0,0,6
Trmt2a,2,0,3,0,4,0,1,4,0,1,0,2,1,3,0,4,0,0,0,2,5,0,0,0,5,0,4,2,0,0,0,1,0,4,1,4,0,3,1,3,0,2,0,0,5,1,4,5,0,3,3,3,1,3,1,0,5,0,1,0,1,2,0,1,8,2,2,0,0,2,1,0,3,2,0,0,4,0,0,0,0,4,0,0,3,0,1,0,0,0,8,0,0,2,0,2,3,1,0,1,4,0,0,0,4,1,2,4,0,2,0,3,0,0,4,0,1,0,0,0,5,0,2,0,5,1,0,1,3,4,0,4,0,3,5,0,3,3,5,1,0,1,0,0,3,4,1,2,0,3,5,0,0,1,2,2,1,1,0,1,2,2,0,0,8,0,3,0,2,0,4,0,0,0,0,0,0,0,3,4,0,0,8,0,0,1,0,2
Trmt6,4,6,8,0,1,7,1,7,1,10,7,4,3,5,6,1,5,6,6,3,6,13,0,2,13,2,3,8,4,5,0,4,6,10,2,1,9,1,2,10,2,2,4,0,2,5,10,3,0,0,2,7,5,11,8,0,2,6,0,8,7,21,0,4,2,2,3,12,0,0,2,4,7,0,0,7,2,5,0,2,3,0,3,1,0,0,13,0,1,4,7,0,10,0,5,4,5,10,0,1,7,1,6,6,1,3,3,1,7,4,7,8,6,6,3,2,4,13,6,2,6,0,8,0,13,2,4,2,1,1,9,10,5,10,2,2,2,7,3,5,0,5,4,0,0,10,8,2,0,11,2,6,8,0,0,21,2,7,4,4,3,2,7,0,2,0,7,12,0,0,2,0,2,3,5,0,1,3,0,0,4,0,7,0,1,13,10,0
Trpm7,0,4,0,2,1,5,0,8,0,1,4,1,0,2,4,1,2,3,0,0,10,4,7,0,1,1,0,6,2,4,0,0,2,9,2,5,0,1,3,4,9,0,3,0,3,2,7,0,5,1,4,0,7,2,0,2,2,5,2,0,5,5,4,7,4,4,0,1,0,0,0,5,7,3,0,0,3,0,0,4,0,0,0,0,3,1,0,1,0,2,0,4,0,0,2,0,2,1,2,0,8,0,0,4,1,0,0,1,4,1,5,0,4,3,0,1,0,4,2,0,10,7,6,0,1,2,2,3,1,5,0,9,4,4,3,9,4,0,0,2,2,7,3,0,1,7,0,0,5,2,2,5,0,2,0,5,0,5,5,7,0,4,0,4,4,0,7,1,3,0,3,0,4,0,0,1,0,0,3,0,2,4,0,1,0,0,0,0
Tsta3,0,0,2,1,2,2,0,6,3,5,0,0,3,6,4,8,4,0,7,0,2,3,0,0,2,1,1,8,0,0,5,4,8,2,3,3,3,3,5,0,2,0,5,3,5,0,6,4,1,0,2,3,4,3,0,0,5,2,1,6,4,3,6,3,5,4,0,2,1,3,2,5,6,3,5,4,2,5,1,7,3,10,7,3,2,0,1,0,1,4,3,0,3,4,4,0,6,5,1,0,6,3,7,0,2,3,0,8,0,0,2,2,4,0,1,1,4,3,8,0,2,0,8,5,2,3,0,5,3,3,3,2,0,0,5,2,2,3,4,0,0,4,5,3,0,6,0,0,1,3,5,2,6,1,3,3,2,4,5,3,0,4,4,6,5,1,6,2,3,1,2,5,7,7,5,0,3,3,2,10,4,0,3,0,1,1,3,4
Ttc3,1,8,10,3,1,3,6,14,0,4,8,13,5,5,0,3,0,3,8,5,6,2,6,0,3,0,8,4,0,1,1,5,1,2,3,0,5,3,0,0,4,3,2,1,6,6,0,4,0,8,3,11,5,3,0,5,5,3,0,5,14,6,5,2,9,9,0,7,3,6,7,9,13,9,8,8,8,4,5,5,2,2,2,0,6,1,0,4,7,5,2,4,0,4,0,1,5,4,3,6,14,0,8,8,1,5,5,3,8,13,3,10,0,3,8,0,5,2,1,0,6,6,4,1,3,3,0,0,3,0,5,2,1,0,6,4,3,11,4,6,5,5,2,1,8,0,0,3,0,3,5,3,5,0,6,6,7,14,9,2,0,9,8,5,9,3,13,7,9,5,8,8,5,2,4,1,0,2,6,2,5,4,2,4,7,0,0,4
