name,mean,fano,skewness,kurtosis,p+telegraph,la,ga,v,p_telegraph,AICc1,mean1,fano1,skewness1,kurtosis1,HD1,type1,p+cross-talk,la1,la2,q1,gamma,nu,p_crosstalk,AICc2,mean2,fano2,skewness2,kurtosis2,HD2,type2,p+threestate,lam1,lam2,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+threestate-crosstalk,lam,kappa1,kappa2,q1,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+positive,lam,gamma,v,mu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+negative,lam,gamma,v,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type
Prpf40a,5.625000061,8.667063562,1.572870748,2.654818747,0,0.297752466,1.179532736,56.01152385,0.479784969,1187.723772,5.397888263,9.598820818,1.5131599,1.582386274,0.209334241,2,0,0.001436076,2.063320081,0.000421399,221.8105544,975.9900202,1,1159.74677,5.520314217,8.235293192,1.406804899,1.767467462,0.158817779,3,,0.297752799,43896.3895,1.179528632,56.01155385,0.479785382,1189.816354,5.39788619,9.59882129,1.51316149,1.582393196,0.209334251,2,,1.947781628,4.15E-07,4.15E-07,6.56E-08,39.73971962,191.5069022,1,1161.889198,5.548080218,8.223706058,1.392614787,1.700857712,0.159216068,2,,3724.656783,6319924.09,237.8827365,29928.68401,0.448111343,1170.119539,5.613947806,8.302429539,1.203142755,0.755599604,0.176171778,2,,0.266303421,1.44E-10,35.04920801,0.106969166,1,1183.751566,5.353154849,9.276919809,1.493623698,1.609301678,0.200310393,2
Gpd2,1.928571427,3.321428587,1.945615675,5.550714482,0,0.524179172,2.621292652,24.20392496,0.477179991,843.193189,1.922052988,3.305648046,1.7527439,3.325469415,0.101483225,2,0,4.555974861,0.392008673,0.83950837,101.5523864,118.1338525,1,844.3488764,1.92172002,3.246446375,1.736983616,3.413898861,0.099272521,2,,0.524179496,39626.78459,2.621264025,24.20355041,0.477188021,845.2857699,1.922052872,3.305648199,1.752744502,3.325472867,0.101483242,2,,0.455181679,4.617708044,4.617708044,0.499769344,6.098008537,39.26886852,0.442577606,846.8265117,1.921803463,3.299205725,1.769276141,3.500216126,0.101082326,2,,7.44762111,1344.538863,85.29022843,16.09801855,0.423807947,844.6426246,1.926236983,3.271450873,1.728989835,3.288153916,0.099719988,2,,0.454011788,15.55370105,1102461554,13927965.65,0.476585301,844.6587245,1.921933861,3.284072806,1.752213775,3.40926185,0.100328723,2
Rbms1,4.160714275,3.845723496,1.352066729,1.714848908,0,1.155377605,18.89308253,212.6827946,0.352859268,1138.570832,4.120052279,3.74303932,1.258207986,1.334984727,0.120649613,1,0,0.76850299,1.847601208,0.211743509,1063982044,8742947365,0.370031585,1140.354465,4.128690674,3.700990225,1.245452953,1.330357704,0.119410218,2,,49.71578696,1.154852814,18.16590228,209.501579,0.352814872,1140.663502,4.119470656,3.743126846,1.258299227,1.335364238,0.120642265,1,,0.627482547,2.791248052,2.791248052,0.832735895,1766982.435,17372699.17,0.379056386,1142.24972,4.106162001,3.694465509,1.263188527,1.410319161,0.118438551,2,,2.416220526,2903.11877,2336.041983,1.052900665,0.36279255,1140.675685,4.118766774,3.749510397,1.263867247,1.348924606,0.120767452,1,,1.157201458,20.06566085,225.1417926,0.002030087,0.35328517,1140.664116,4.119885794,3.743519572,1.258786901,1.336656409,0.120655924,1
Tank,2.392857139,2.916844384,1.747964014,4.500622275,0,1.0342072,10.27555756,59.06319527,0.443068609,928.4619888,2.382489434,2.878978382,1.591231561,2.992137208,0.098202722,2,0,3.78945893,0.920453606,0.494799543,43.79075234,162.019632,0.454283368,930.3857559,2.381355834,2.863572364,1.582479548,2.98584346,0.097615305,2,,140.0142487,1.034275574,10.20082507,59.07210672,0.443000314,930.5545758,2.382488355,2.879019971,1.59129261,2.992442128,0.098204243,2,,3.962745145,1.158958054,1.158958054,0.196453372,1214.390425,1569.842794,1,932.4196396,2.37168901,2.835354435,1.55865126,2.890240341,0.096598684,2,,2.509683989,260.0036398,136.2144477,1.555089194,0.457352701,930.4858844,2.383658575,2.863299787,1.568865075,2.892902571,0.097544946,2,,0.975223508,121955176.2,881887759.7,4741179.798,0.462209277,930.4764517,2.38367712,2.861434029,1.566697074,2.88432633,0.097472313,2
Psmd14,5.830357143,4.405477529,2.409685266,13.25201379,0,1.755920764,1753866795,9992189989,0.582815045,1263.386002,5.828051277,4.30703091,1.500873016,3.23226978,0.139510845,1,0,0.582868759,2.775167973,0.04977779,3990872193,9996607414,1,1262.161104,5.854631467,3.988130108,1.272981139,2.277572944,0.124566595,3,,47.64605063,1.758550349,1693881073,9987992582,0.583029138,1265.477162,5.828009578,4.30850872,1.502753479,3.24300315,0.139573197,1,,2.493947619,0.296797132,0.296797132,0.005812627,24302177.27,61895293.67,1,1263.993572,5.816845721,3.960416031,1.262253693,2.281074082,0.123200799,3,,1.755984853,3171400.303,13393664.8,1.00E-10,0.786188855,1265.478939,5.827992221,4.306887692,1.500855517,3.232210983,0.13950831,1,,1.755921664,1752372789,9983639866,0.179499919,0.582816916,1265.478584,5.828050545,4.307028835,1.50087271,3.232268749,0.139510811,1
Grb14,1.272321422,3.468029428,2.282543719,6.29417153,0,0.277449664,1.496678417,20.11791174,0.402988179,676.9010314,1.254201987,3.379114695,2.069292038,4.332492963,0.084802203,2,0,0.235532805,1.803189365,0.492721115,2.943309564,25.92741673,0.391004387,678.4566712,1.252506311,3.36625762,2.073899585,4.405926356,0.083120491,2,,668.2839345,0.277448953,1.4960583,20.11794353,0.402987783,678.9936123,1.254199253,3.37911792,2.069296164,4.332513288,0.084802184,2,,1.587037578,0.376691465,0.376691465,0.434501046,2.22333602,8.79551875,1,680.7784228,1.257379846,3.340221566,2.044992412,4.237704284,0.083086469,2,,2.124132404,439.6858485,53.09507719,9.204937515,0.409543616,678.172283,1.257438826,3.323555492,2.02855319,4.190836508,0.081119277,2,,0.245624411,8.14E-06,34.87715205,1.743417975,0.999973119,678.4265534,1.250507536,3.354961542,2.071496007,4.400437664,0.082704525,2
Spc25,2.88839291,16.15797539,4.361392446,24.77216516,0,0.193740876,345225847.4,9998539227,0.526340938,829.0863494,2.840634679,14.14412709,3.695529877,16.92924154,0.143042809,2,0,0.193741035,0.193740656,0.510865954,345263595.2,9999638553,0.526340644,831.1789304,2.840634418,14.1441274,3.695530043,16.92924294,0.143042807,2,,0.32045189,0.320520133,64256.9003,2314785.111,0.519453821,830.8239073,2.829339087,14.67934647,3.79505147,17.66487551,0.1434856,2,,9985089025,0.32047996,0.32047996,0.521751961,70111791.98,1317748316,0.519575765,832.935756,2.829766751,14.68102498,3.794827394,17.66207914,0.143495046,2,,0.193740824,2887352.764,83624269.94,2.66E-10,0.526341831,831.1789314,2.840633896,14.1441257,3.695530268,16.9292461,0.143042793,2,,0.193748896,2913327.538,84359140.71,1.13E-10,0.526401308,831.1789318,2.840521479,14.14337943,3.695582047,16.93005114,0.143039142,2
Ppig,1.736607143,3.849511104,1.793073063,2.972724496,0,0.271077125,1.025412523,14.8391759,0.559014595,777.1471798,1.712908627,3.761297896,1.725424234,2.545601521,0.080398281,2,0,0.241051462,1.917290663,0.498804746,2.15708031,37.14452817,0.285954259,779.0283223,1.715117952,3.768896303,1.735649784,2.606969654,0.080076983,2,,17.97692519,0.274122612,1.049932868,28.17129975,0.302193481,779.2031259,1.71478092,3.773764775,1.728898237,2.550868831,0.080575298,2,,3.554158609,0.354879168,0.354879168,0.116611325,35.5288181,211.0840332,0.289372894,781.0506719,1.714280507,3.755356939,1.734927243,2.629054546,0.07968444,2,,0.305330116,15.89828044,59.82016988,0.306653322,0.294084237,779.0055165,1.71503427,3.758115952,1.732748309,2.608426719,0.079901258,2,,0.249974899,0.000980996,43.50683029,0.089260682,0.282879261,779.0302739,1.714648888,3.769172021,1.735607519,2.604860904,0.080074282,2
Ssb,5.928571435,7.21299493,2.395569892,9.882685971,0,0.68472973,7.097056953,134.9673222,0.497176132,1282.274728,5.893657388,7.906196027,1.804457671,3.860050778,0.250015244,2,0,2.333601368,2.07E-07,0.999999973,3016373942,9999686268,1,1247.128496,5.926650607,6.11111787,1.312177577,2.184517109,0.176909794,3,,91533662.01,0.684731895,7.097182309,134.9688679,0.497180827,1284.367309,5.893701368,7.90624254,1.804458025,3.860049821,0.250015806,2,,0.000702275,3.642139328,3.642139328,0.999879564,6829.556599,29084.48917,1,1247.254707,5.905791163,6.142581733,1.366620361,2.492563605,0.175234864,3,,221.8628733,187680.9646,341.2205568,579.3986055,0.43647359,1277.961861,5.917111298,6.671306838,1.259297656,1.374706524,0.222036415,2,,0.538917221,5.283435814,663282580,1285966.575,0.504656294,1279.54749,5.862824136,7.197402415,1.531349269,2.548026601,0.236182114,2
Gorasp2,5.848214316,3.696823915,1.144161416,1.742145977,0,1.49177751,5.726102209,62.59186729,0.451901854,1256.287135,5.823106437,3.677104842,1.039973129,0.932979739,0.141173323,1,0,1.135979081,6.896274002,0.178868423,186.0090573,305.9979444,1,1257.693661,5.805148981,3.609289811,1.009813089,0.934461107,0.13814574,1,,1.491629605,221.0371381,5.683742382,62.51460558,0.452238842,1258.379724,5.823044715,3.677038461,1.039908242,0.932771144,0.141170174,1,,1.258864124,7.335096481,7.335096481,0.537508498,12.42949365,49.51450249,0.872338245,1259.988465,5.818285807,3.637202929,1.027319903,0.950920313,0.139373238,1,,2370.238185,126719.1245,64.81858641,1826.88373,0.99999999,1258.002169,5.825430148,3.633075314,1.008903865,0.875616022,0.139388027,1,,1.267124351,12600.4882,508486.3563,2168.143841,0.471187127,1257.939886,5.826317833,3.629996951,1.00823264,0.880226184,0.139279226,1
Dync1i2,6.375000031,9.004551887,1.347652912,1.79075472,0,0.25901787,0.713063757,22.95200074,0.999976679,1226.779551,6.114959101,9.535065153,1.21021817,0.454997399,0.201121884,2,0,1.48E-05,1.893057316,5.24E-06,12.2487345,75.26012655,1,1197.4573,6.325536899,8.82713935,1.281467786,1.294139935,0.152762087,3,,7496.30791,0.259017133,0.713038119,40.16315286,0.571457601,1228.872133,6.11497217,9.535103212,1.210219151,0.454998185,0.201122386,2,,1.918083239,0.35938418,0.35938418,0.408140525,1.138488407,24.35837914,1,1227.181237,6.185781208,9.456451245,1.188897754,0.439893807,0.196320382,2,,64.05595729,133464.6685,245.946278,617.9952332,0.446152652,1206.466866,6.3697174,8.729267669,1.084306079,0.412748146,0.162266448,3,,0.245488886,9.69E-10,27.89182879,0.060509364,1,1223.760437,6.057448041,9.550888376,1.276201095,0.756806761,0.197403144,2
Slc25a12,2.575892874,3.737798677,1.661673647,2.827196804,0,0.676945262,6.162797971,82.96265272,0.323625742,953.1631076,2.546225162,3.641842961,1.571059604,2.326971521,0.118751154,2,0,1.664808945,0.560658115,0.520616928,17.98135546,177.1240103,0.333343376,955.1644456,2.544963315,3.621784468,1.562084352,2.314030749,0.11822868,2,,8.214584504,0.678113337,5.416136991,79.40710279,0.322752097,955.2549854,2.546382811,3.642874673,1.57139751,2.327449249,0.11876354,2,,1.628772734,0.88699276,0.88699276,0.499849769,6.29702423,82.00059899,0.32448708,957.399911,2.545952365,3.642414036,1.570347352,2.321965017,0.118858775,2,,0.676974076,6.172726455,83.00508225,8.99E-05,0.323644519,955.2557698,2.546221087,3.641819729,1.571040108,2.326902198,0.118751306,2,,0.674742512,6.334816962,86.65570078,0.008300015,0.324996954,955.2570075,2.545387418,3.639063655,1.570497405,2.327129414,0.118711199,2
Hat1,2.540178601,10.57932959,4.687715371,31.22868369,0,0.357723743,800235586.5,9998230516,0.568698718,888.7835049,2.532805171,7.947681091,3.182076945,14.02190711,0.151484263,2,0,0.357723502,0.357723764,0.531760597,800267110.2,9998639189,0.568698077,890.8760859,2.532805217,7.947683322,3.182077272,14.0219091,0.151484275,2,,0.57887596,0.578860633,636087919.7,9934716402,0.561137954,889.1866346,2.520262205,8.293057076,3.362705095,15.60498017,0.150066134,2,,219.6618412,0.579661494,0.579661494,0.999999999,1124844654,9829214116,1,891.3192299,2.516449762,8.27503281,3.363218982,15.62043747,0.149913314,2,,0.357729182,800521985.7,9999804575,1.48E-05,0.568699316,890.8760859,2.532807059,7.947683224,3.182076041,14.02189781,0.151484309,2,,0.357723859,800362199,9999782437,9.396745939,0.568700836,890.8760893,2.532807324,7.947683259,3.182075579,14.021893,0.151484319,2
Metap1d,1.21875001,3.004693267,2.331857137,7.189664261,0,0.437863124,3.839738997,31.07765196,0.38306573,680.29421,1.205326907,2.928645684,2.133714633,5.134594372,0.080211946,2,0,0.385716455,2.680531591,0.492094737,10.78832272,52.36758339,0.391490562,682.2076591,1.204392854,2.909658655,2.121842747,5.10667481,0.079078734,2,,186.486762,0.437860551,3.83052201,31.07489717,0.383081206,682.3867916,1.205325198,2.928652858,2.133718614,5.13461177,0.08021197,2,,0.381283172,4.578651863,4.578651863,0.47158818,9.537506925,19.71719612,1,684.3133939,1.203970797,2.898240448,2.111862073,5.056944119,0.078691564,2,,22.22895593,1426.400798,22.56554026,54.49718035,0.970328817,682.2601369,1.206164941,2.90317689,2.102789325,4.976740851,0.079023861,2,,0.393501961,659492.8563,13414076.21,140373.9188,0.408264481,682.2244121,1.206489554,2.902353809,2.101965792,4.977208558,0.078937989,2
Ola1,1.267857139,4.274396371,2.01850735,3.68259594,0,0.063030944,0.199868982,13.8384045,0.381452441,597.8594922,1.250121226,4.104019777,1.852548064,2.59236193,0.063834813,3,0,2.522527776,0.047677852,0.826760614,1.006641859,6.312614272,1,599.4705807,1.243621921,4.128024524,1.892545073,2.808466726,0.061698413,2,,383341.5527,0.063031262,0.199870724,13.83754936,0.381475583,599.9520731,1.25011634,4.104014528,1.852553275,2.592387001,0.063834729,3,,0.056116388,3.095561523,3.095561523,0.500022837,0.372218036,7.656817304,0.733277407,601.8370595,1.24742665,4.118051798,1.871933615,2.693511021,0.062938581,3,,0.094923975,53.68585853,34.85932045,2.535399409,0.327296749,599.2963629,1.239403903,4.129315856,1.918594543,2.96826737,0.060524561,3,,0.062194795,0.12176694,8.540408083,0.011233688,0.627385651,599.9341318,1.249186036,4.102576256,1.854409231,2.602661134,0.063748026,3
Atp5g3,11.09375001,7.153734989,2.818774592,16.08229353,0,2.096440717,1114520274,9983127600,0.590769945,1513.232421,11.09257572,6.285317399,1.378724634,2.792600149,0.191596648,1,0,1.615673595,2.937191664,0.361456604,1172115849,9999880385,0.573356873,1515.009232,11.08825531,6.191858762,1.321930896,2.543300241,0.189519214,1,,2.228820037,8.151302272,435949406.3,4439679054,0.622326683,1515.017909,11.0906816,6.352718507,1.431978638,3.069148043,0.192502081,1,,1.592224642,4.703969797,4.703969797,0.571299018,1760863285,9999981741,0.999809051,1516.348066,11.085381,6.216878353,1.353400847,2.723907946,0.189347067,1,,2.096475599,99636806.12,780834407.7,2.29E-08,0.675230637,1515.325108,11.0926116,6.285252167,1.37871527,2.792562986,0.191596123,1,,2.096462137,1885919436,9979636214,0.167113439,1,1515.325123,11.09254564,6.285255365,1.378720002,2.792582746,0.191595672,1
Nfe2l2,3.250000003,3.57417582,1.332509473,1.471209099,0,0.854373158,7.911528361,117.5266336,0.306784782,1042.976262,3.210190721,3.476382165,1.261789399,1.152873198,0.093892957,2,0,1.721275419,0.70177243,0.589030252,552778049.3,5658870323,0.327419205,1044.995427,3.205709376,3.459986635,1.261563702,1.171546605,0.09327325,2,,5.908519716,0.857781437,5.826632144,100.9601337,0.30453804,1045.067732,3.210673548,3.478023753,1.262061327,1.152083811,0.09394916,2,,0.669523901,2.173515689,2.173515689,0.502041926,10.70713526,158.2853583,0.312166381,1047.091554,3.207193924,3.46413261,1.260785047,1.166794198,0.093355741,2,,0.867624719,12.01023056,156.4779567,0.008352418,0.309524511,1045.075181,3.20952638,3.476729535,1.262561394,1.15452245,0.093874284,2,,0.864225029,1254.016861,18892.3319,8.342821405,0.323283479,1045.087965,3.208504665,3.475462125,1.262633243,1.155021322,0.093812685,2
Agps,1.401785719,3.088660183,2.205362985,6.696527174,0,0.505061083,4.605795468,33.74534431,0.420302434,729.959871,1.393580664,3.03215699,2.07954751,5.050348547,0.120131138,2,0,7.280313496,0.488745805,0.501929895,14.32471615,54.69602324,0.42519454,732.0119838,1.393311943,3.022388041,2.073340646,5.035715939,0.119771593,2,,15206.5988,0.505059861,4.605636876,33.74541667,0.42030151,732.052452,1.393579063,3.03215931,2.07954958,5.050358596,0.120131118,2,,4.816287444,0.741452497,0.741452497,0.500382413,6.73642868,35.04863958,0.431638074,734.0123159,1.394691031,3.031901318,2.06637044,4.948897833,0.119689362,2,,0.995730349,86.2590097,67.69455089,1.057137122,0.484736907,732.0247987,1.392798709,3.020312898,2.074663713,5.050381849,0.119741985,2,,0.485332316,12.15482409,120.8067395,0.704104551,0.436950561,732.0232996,1.393003252,3.022222293,2.075724079,5.05467742,0.119793589,2
Prkra,1.058035714,3.410318737,2.628969058,8.183760128,0,0.371976293,1063326145,9995817965,0.32267908,623.2500293,1.041398495,3.261158871,2.492355946,7.084597621,0.08646392,2,0,9999190158,0.371976284,0.524205844,297525956.6,1330747968,0.322679084,625.3426103,1.041398489,3.261158902,2.492355966,7.084597725,0.08646392,2,,0.775373771,0.470823312,9.4278916,125.2987005,0.298400155,625.3253061,1.042264589,3.280035984,2.501773119,7.11244431,0.086635903,2,,35.72877939,0.579464418,0.579464418,0.460139831,27.45150579,170.5527528,0.297795739,627.4373171,1.042524689,3.281900501,2.50179153,7.107344705,0.086669637,2,,0.356165541,5.744555245,18.18093346,0.022684952,0.943166075,625.5782794,1.035731597,3.203648108,2.463117612,6.966002524,0.085976513,2,,0.371976247,966904506.5,9089404572,1.00E-10,0.322679079,625.3426102,1.041398378,3.261158911,2.492356127,7.084598778,0.086463917,2
Fkbp7,3.526785737,4.89093586,2.211387374,9.164891033,0,0.674358885,6.507874571,75.16199718,0.498240537,1073.514187,3.512230408,5.121369215,1.842139954,4.098568953,0.156525658,2,0,2.211243697,0.233398887,0.934728937,10909.4626,27003.95058,1,1069.983804,3.520100268,4.6450089,1.637585629,3.38979506,0.139985284,2,,0.674363066,1604.355235,6.505300388,75.16636064,0.498220637,1075.606768,3.512235195,5.121368333,1.84214316,4.098593273,0.156525833,2,,0.231749998,3.596323006,3.596323006,0.917792797,396.6605911,1220.890714,1,1071.903303,3.542780465,4.659684546,1.648041214,3.48719055,0.140547107,2,,3.900910763,1392.719511,206.211809,6.855856636,0.430944086,1073.459623,3.525688346,4.726448317,1.558352544,2.654097401,0.143445239,2,,0.521896232,6.50E-10,9981714008,43988932,0.465970571,1073.434893,3.519823569,4.777347213,1.602080098,2.873529729,0.145073236,2
Ube2e3,1.651785735,6.602268477,3.845159784,19.99776124,0,0.309930743,951646979.3,9999058397,0.511686352,737.2074856,1.62413993,5.795824811,3.049242011,11.62956907,0.126356994,2,0,0.309930742,0.309930802,0.551258148,951694149.1,9999550456,0.511686512,739.3000666,1.624140001,5.795824674,3.049241926,11.62956849,0.126356995,2,,0.338670126,1.256469178,12261108.8,151653522.8,0.507170005,739.2085286,1.619886008,5.877327576,3.105771632,12.0424647,0.126831965,2,,0.235054083,0.635181725,0.635181725,0.589512983,844024152.2,9996803860,0.508342408,741.3306749,1.620887249,5.853584657,3.091651507,11.94386479,0.126670102,2,,0.309930461,894164704.6,9395132388,3.62E-10,0.511684645,739.3000666,1.624140839,5.795830061,3.04924168,11.62956228,0.126357059,2,,0.30993076,951728241.2,9999910281,5.99E-06,0.51168647,739.3000666,1.624140069,5.795824931,3.049241887,11.62956798,0.126356998,2
Dnajc10,5.459821422,3.824724776,1.061617459,1.029515351,0,1.086181639,2.845030922,48.3536371,0.408340531,1237.203726,5.402694888,3.797730238,0.946703479,0.420430572,0.126690545,1,0,0.924096169,2.831486726,0.498735855,4.405419247,55.83221949,0.406477137,1238.395772,5.400230919,3.775823433,0.937482382,0.427195705,0.124533725,2,,1.086175964,660342975.7,2.845016226,48.35361669,0.40834037,1239.296307,5.402689993,3.797739401,0.946704573,0.42043067,0.12669055,1,,0.846985706,4.23087833,4.23087833,0.549529736,4.165100694,60.56718073,0.387935644,1239.998075,5.402475465,3.768486618,0.934948411,0.434287123,0.123517461,2,,63.12306577,12748.7987,162.1892169,84.07779275,0.428425038,1237.702871,5.415989861,3.702911293,0.886200716,0.343860098,0.122308849,2,,0.919425711,1.05E-10,130.0740135,0.402901083,0.413515383,1238.221706,5.394527121,3.754691804,0.934714231,0.437612439,0.123923796,2
