name,mean,fano,skewness,kurtosis,p+telegraph,la,ga,v,p_telegraph,AICc1,mean1,fano1,skewness1,kurtosis1,HD1,type1,p+cross-talk,la1,la2,q1,gamma,nu,p_cross-talk,AICc2,mean2,fano2,skewness2,kurtosis2,HD2,type2,p+threestate,lam1,lam2,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+threestate-crosstalk,lam,kappa1,kappa2,q1,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+positive,lam,gamma,v,mu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+negative,lam,gamma,v,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type
Eef1d,10.30357147,9.30474763,1.656624289,3.603035644,0,1.019770993,11.80717685,276.2417478,0.471520546,1517.719136,10.23310244,9.228141731,1.440491512,2.158713455,0.187901741,2,0,2.06231026,0.646867044,0.807111225,699692073.8,9998758924,0.501265222,1517.914193,10.24900374,8.889632386,1.40180127,2.137581387,0.183153222,2,,267.1329267,1.019786031,11.75863473,276.1538783,0.471517958,1521.885277,10.23289067,9.227797481,1.440486836,2.158750822,0.187898566,2,,1.605481489,0.465263789,0.465263789,0.024888395,165080.4505,1727907.253,0.702216229,1522.15759,10.15007301,8.742465067,1.416466059,2.246903722,0.181306242,2,,4.793246986,9189.522624,2244.552133,3.928196247,0.503579489,1521.717932,10.23592192,9.081182664,1.401930851,2.030822532,0.186547346,2,,0.97144752,329885094,9780575560,3562426.528,0.50369464,1521.713352,10.23610664,9.077833199,1.401054473,2.028027417,0.186516639,2
Pycrl,1.705357137,2.451710912,1.437878449,1.738725106,0,0.706435926,5.677296324,74.03531103,0.237427312,801.1071331,1.665394176,2.339915267,1.349821798,1.337485555,0.045042572,2,0,0.629264355,0.629263278,0.491442693,1.90264574,9.360389913,0.733400146,803.5646952,1.657475474,2.311821086,1.340281873,1.339598389,0.045350692,2,,1.831402807,0.784290058,3.394003221,61.44061544,0.230096346,805.2555623,1.666400395,2.345751362,1.352435323,1.336776114,0.04519728,2,,0.605856812,1.214105906,1.214105906,0.500404645,4.089304224,65.11038975,0.232874508,807.3707808,1.66600432,2.343325376,1.351369171,1.337404483,0.045108882,2,,0.801658175,3930.971452,20631.71561,0.101068472,0.251652595,805.294415,1.664505478,2.339550582,1.351340313,1.342401795,0.045024138,2,,0.69836265,6.757558338,95.51393751,0.050067126,0.241777651,805.2869839,1.665371586,2.338208331,1.349968658,1.341502937,0.044928893,2
Tsta3,2.696428583,3.022114519,2.281958116,9.457506201,0,1.440066158,2914341151,9993541715,0.546064071,967.4040834,2.69261757,2.847842348,1.650785454,3.745648348,0.104387003,1,0,1.108427624,2.128649822,0.400714348,3156970348,9996036284,0.547753825,969.3964366,2.693927881,2.827958986,1.612751768,3.548465362,0.103173238,1,,6.1811799,1.525909793,2476268546,9999784448,0.545627457,971.4908357,2.691634971,2.862759726,1.682700104,3.928106065,0.105038399,1,,1.063310123,3.521594333,3.521594333,0.56131073,5014883056,9882141052,1,973.3704133,2.690803349,2.829202747,1.625651805,3.636603331,0.102913238,2,,39.31112183,9990059409,244413654.2,26.29460476,1,971.5711559,2.692510491,2.847564476,1.650741807,3.745575283,0.104380475,2,,1.440065685,2916171101,9999912797,35.3697097,0.546059019,971.5702225,2.69261736,2.847842576,1.650785521,3.745648459,0.104387003,1
Puf60,5.580357151,8.219642892,1.683957572,2.956841466,0,0.406131889,2.105822383,82.39007533,0.418036159,1218.020222,5.404429036,8.671331169,1.544426664,1.81164595,0.191837743,2,0,1.675480088,0.01890517,0.994964942,970.8697913,4667.324546,1,1204.401573,5.383212471,7.402800779,1.411908428,1.747049821,0.156543953,3,,541.4009411,0.406127903,2.104166458,82.38715925,0.418039496,1222.186361,5.404415781,8.671324289,1.544423888,1.811634906,0.191837629,2,,0.051832906,2.910118572,2.910118572,0.98092626,978277064.2,5688979498,1,1208.440312,5.367522696,7.373470751,1.417663846,1.788072004,0.155606795,3,,212638.5068,255509906.7,322.5564866,844924.9159,0.473416186,1215.405294,5.517429171,7.826282017,1.312163369,1.136623007,0.177892445,2,,0.354230021,1.75E-06,136.9064482,0.108983366,0.428951576,1218.871272,5.396977297,8.304666207,1.475247265,1.632730925,0.185223438,2
Plec,7.995535746,7.148517885,1.826007028,4.132277488,0,1.359366066,846950550.8,9999208610,0.50191861,1403.850794,7.907122856,6.391011709,1.422973738,2.202296546,0.183515954,1,0,1.359366886,1.359366203,0.539558305,847007049.5,9999870704,0.501918664,1405.924352,7.907122914,6.391010119,1.422973662,2.202296641,0.183515945,1,,2.036008687,2.036012916,622269587.7,9999383933,0.495506219,1407.376487,7.887768579,6.540538644,1.485738826,2.397123207,0.183517506,1,,1.45974689,1.958979015,1.958979015,0.521619499,715376657.7,9999981186,0.497387582,1409.65695,7.895073221,6.486357677,1.462905089,2.325380464,0.183444385,1,,1.359423503,736523.4592,8691653.711,8.23E-06,0.502028773,1408.016961,7.906531616,6.390615078,1.42304983,2.202749374,0.183507592,1,,1.359366082,847012266.8,9999943431,1.496530855,0.501918372,1408.016933,7.907123681,6.39101178,1.422973573,2.202295782,0.183515964,1
Exosc4,2.991071464,5.928331678,2.716425531,10.00653188,0,0.599337027,969790906,9999794075,0.487824228,998.2438579,2.956528771,5.57166786,2.212601265,5.985846065,0.118709708,2,0,0.437297811,1.401038549,0.404036422,2461358214,9999578436,0.991401448,999.7356259,2.949517642,5.358684691,2.116639558,5.520012601,0.114600773,2,,13.69576613,0.600675152,295279095.5,3169716015,0.488160276,1002.407914,2.956134957,5.574958059,2.215304177,6.001714535,0.118743592,2,,0.871586476,0.022548421,0.022548421,0.002203982,1241.686976,8753.042709,0.574640611,1003.01987,2.987683822,5.290472456,2.064925993,5.282003605,0.112262059,2,,0.599325297,36967.50361,381207.8119,1.00E-10,0.487811836,1002.41006,2.956552625,5.571662282,2.212568012,5.985630876,0.118709918,2,,0.59933699,326941580.7,3371189444,1.00E-10,0.487824186,1002.409996,2.956528672,5.571667958,2.212601314,5.985846318,0.118709707,2
Bop1,2.093749993,4.074693491,1.814335619,3.246320134,0,0.381362952,1.917811294,37.05295958,0.342924428,854.4715719,2.043262393,3.944679043,1.693192032,2.488426748,0.094075824,2,0,0.312129643,1.389476309,0.499177705,3.330035342,46.97191875,0.340124695,855.9694054,2.042313214,3.918736729,1.686243962,2.491849828,0.092197852,2,,100.8376542,0.381354353,1.91023383,37.04043885,0.34298678,858.637712,2.043242175,3.944669674,1.693204086,2.488497472,0.094074918,2,,0.292421264,2.167160916,2.167160916,0.504503345,3.075584163,48.19770849,0.337604189,859.9697712,2.042550895,3.913454233,1.685707027,2.498685503,0.091553852,2,,1.057852342,269.7413729,118.32102,2.393390866,0.372255005,858.1366542,2.046028029,3.872079608,1.65513063,2.38266933,0.092504079,2,,0.338307966,0.002538216,101.4791837,0.3406165,0.348732988,858.2345943,2.042237058,3.900159795,1.675792619,2.453432896,0.092721904,2
Rpl8,24.08035737,10.49695105,1.002321843,1.759452092,0,1.456036145,4.552416522,199.5746745,0.494769048,1844.39884,23.88713766,11.60905183,0.846288509,0.325894274,0.27602877,1,0,2.99132226,0.030395373,0.99942107,824922845.2,7014650538,1,1816.925254,23.87916308,10.43326362,0.890936089,0.878984969,0.240431778,3,,6228.174632,1.456038973,4.551331714,199.5720625,0.494775957,1848.564979,23.88727417,11.60907011,0.846283944,0.325881198,0.276029234,1,,0.024781794,3.821150069,3.821150069,0.999153727,11.19407873,174.2923197,0.999844878,1821.36187,23.96558095,10.43825278,0.850417416,0.719544622,0.241193745,3,,39.29555447,62556.00283,1102.53903,59.55047354,0.500762711,1835.085241,24.0716625,10.22239055,0.526904155,-0.151384216,0.254879329,3,,1.188238399,1.00E-10,348.2430922,0.327047804,0.834328451,1841.64753,23.77211011,11.05840634,0.772449461,0.251891182,0.267126269,1
1110038F14Rik,1.468750021,3.871675607,3.340453498,16.20094423,0,0.616890348,66185045.08,159518312.1,0.987846463,744.6286551,1.462072705,3.306514911,2.433319782,7.973833665,0.100834821,2,0,0.616465525,0.616465593,0.522088792,2201490295,9998972535,0.52475829,746.6965617,1.462596196,3.30856965,2.433465905,7.972928592,0.100882452,2,,0.98405855,0.984328544,108366150.2,628384144.1,0.514738855,748.0314998,1.458507862,3.371744322,2.533186759,8.691937294,0.1002171,2,,2.129913157,0.986075885,0.986075885,0.999973184,284107.5268,845442.1071,1,750.1577285,1.457008993,3.365875061,2.533047659,8.697496711,0.100090071,2,,0.616869086,4179998.438,13583547.98,2.06E-07,0.732699247,748.7944999,1.462098961,3.306621846,2.433332845,7.973840614,0.100837092,2,,0.616465516,2201523051,9999121928,8.44E-08,0.524758287,748.7891427,1.462596175,3.308569764,2.433465964,7.972928918,0.100882453,2
Rbfox2,2.665178599,7.564302253,2.845449111,10.72853359,0,0.251129861,2.862324265,71.21951949,0.459213349,882.155796,2.612878467,8.104754052,2.512565496,6.989520694,0.208014392,2,0,1.522257857,1.00E-10,1,46862.56416,158019.4587,1,867.6311173,2.649767714,6.700661239,2.13675163,5.358896333,0.176613488,2,,0.251130788,27613384.87,2.862368878,71.22260095,0.4591983,886.3219344,2.612876796,8.104750783,2.512569943,6.989554845,0.208014375,2,,1.508875597,0.003150163,0.003150163,0.000972787,1757.974454,6037.641061,1,871.8856714,2.665894256,6.760135446,2.140366493,5.362917796,0.177444663,2,,232510.0345,310160031.9,234.789158,1398184.611,0.455795854,881.9344526,2.661365556,7.171273113,2.110854643,4.682847572,0.196860943,2,,0.220745326,1.05E-10,1183.542811,10.66442486,1,883.5312814,2.589083299,7.614406032,2.389367124,6.357025583,0.201678333,2
Myh9,15.16964285,8.722058142,1.295696039,1.439515873,0,1.770400195,526307857.8,9999695624,0.467652491,1650.832382,14.96771404,8.162340618,1.012685585,0.626742643,0.228024031,1,0,2.812394831,1.480678254,0.510136021,587357750.8,9999269727,0.469846566,1652.394753,14.96735628,8.086033627,0.992743873,0.602418315,0.227265978,1,,1.789562408,14.57164723,472375435.4,9961847014,0.468820808,1654.983027,14.96239915,8.169206095,1.016868792,0.635410485,0.227950483,1,,1.351833231,4.095100679,4.095100679,0.567383555,505942185.4,9999955852,0.472554057,1655.813421,14.94965352,8.06713368,0.996956133,0.623450781,0.226110881,1,,1.808332139,256665.6649,3410932.329,0.021499871,0.467609196,1654.998608,14.96896658,8.162731574,1.012541679,0.626215338,0.228034183,1,,1.770400356,525980655.1,9993445592,0.097917544,0.467653769,1654.99852,14.96770958,8.162344625,1.01268715,0.626747282,0.228023982,1
Txn2,13.55803574,5.814700599,0.809298916,0.647746127,0,1.754381729,4.651126121,99.30554933,0.498146347,1575.49264,13.53442307,5.827511668,0.779811556,0.290304945,0.152064227,1,0,1.625528405,7.907360297,0.477873118,10.56246256,65.09794629,1,1577.29324,13.53390996,5.792297153,0.775077093,0.326662556,0.151954794,1,,37090.63101,1.754388545,4.651022295,99.30133154,0.498174201,1579.658779,13.53439673,5.827522819,0.779819446,0.29032547,0.152064386,1,,1.627268699,15.01575184,15.01575184,0.513681296,11.12105358,129.7065489,0.531338221,1581.458157,13.53315265,5.790151783,0.771863244,0.321264114,0.151819619,1,,2.292256803,141.5521708,262.922931,0.530507074,0.519957458,1579.320636,13.53242418,5.772470916,0.777762091,0.367010827,0.1522253,1,,1.499747355,2.893240499,386.8565057,0.49192796,0.513827741,1579.320285,13.53259944,5.772734318,0.777496001,0.365640477,0.152212421,1
Eif3d,12.35267862,8.140635538,1.214464075,1.65055468,0,1.132409278,4.736467131,139.0149297,0.46016397,1582.906819,12.26358208,8.341100178,1.067877659,0.808240222,0.203571875,1,0,0.153964221,2.075766266,0.008984781,33.05016287,230.1865324,1,1577.114894,12.16100699,7.697231488,1.057191302,1.052791765,0.187377478,2,,2888.567422,1.132417016,4.734799168,139.0182285,0.460163885,1587.072958,12.26354052,8.34110007,1.067888057,0.808275523,0.203571685,1,,0.905870212,4.027034874,4.027034874,0.499669756,6.111482811,128.9343232,0.563098966,1586.546977,12.23595819,8.128994954,1.035647407,0.789459372,0.198084524,2,,2344.174206,623103.6659,239.7376881,2632.773994,1,1585.090442,12.28875321,7.969127313,0.963875555,0.596564421,0.19773502,2,,0.944691355,0.201069183,9994105126,9485218.204,0.492959631,1584.981174,12.2595665,8.055732688,1.004694961,0.705663898,0.19844886,2
C1qtnf6,2.04017856,3.349318135,1.832095246,3.848542129,0,0.588708638,3.777503251,44.51642416,0.341672291,863.1425576,2.012524943,3.277312681,1.674921409,2.786942428,0.102589874,2,0,1.972306028,0.491191769,0.501979884,7.179954489,59.47133811,0.348985539,864.7061955,2.011631812,3.252419287,1.659007887,2.748377695,0.100659004,2,,332.5729412,0.588701447,3.770672993,44.51626384,0.341666203,867.3086962,2.012530278,3.27733292,1.674919052,2.786916821,0.102590191,2,,0.454180276,2.953505375,2.953505375,0.489975315,5.021704637,18.98812521,0.891675509,868.8816702,2.007669508,3.221162655,1.642512986,2.699224021,0.099692757,2,,1.292623596,156.497862,96.05802252,1.59742427,0.3788145,866.943263,2.016376735,3.222460355,1.621571694,2.585617457,0.100779359,2,,0.48831346,1440.928845,370156.8281,2767.260557,0.380078932,866.8998808,2.016424751,3.216822054,1.617814971,2.573910769,0.100568846,2
Nol12,1.76785715,2.565476221,2.31207048,8.150154496,0,1.315470186,3719227951,9998352336,0.499951689,814.8911296,1.762977652,2.310485847,1.726628734,3.953632249,0.081444091,2,0,1.316759312,1.314396785,0.717027699,4544095310,9999727596,0.610362642,816.9661096,1.762698199,2.30976247,1.726505036,3.953618615,0.081419581,2,,2.039645618,2.039645102,5770845366,9998703046,1,818.3566757,1.759740685,2.335800373,1.788044946,4.300871949,0.080449594,2,,4639061715,2.039645454,2.039645454,0.531195302,9999487934,9203143251,0.999999997,820.4685431,1.759740611,2.335800265,1.78804494,4.300872009,0.08044959,2,,1.315477067,575267.7491,1546659.673,1.00E-10,0.499893647,819.057296,1.762977716,2.310474943,1.726621966,3.953602319,0.08144391,2,,1.31588021,7442481663,9998836335,1.22E-10,0.999998013,819.0590332,1.762825228,2.31004485,1.726562746,3.953706856,0.081428664,2
Triobp,1.629464288,2.455467224,1.690526355,2.758102618,0,1.0603888,1954269347,9998488438,0.309596072,787.4955857,1.600820909,2.245804243,1.546050527,2.420287066,0.074795214,2,0,1.060389324,1.060388654,0.468761345,1954534102,9999841578,0.309596065,789.5691432,1.600820926,2.245804101,1.546050482,2.420286998,0.074795215,2,,1.59681246,1.596900232,82787191.09,581200307.6,0.304751249,791.0275401,1.59836378,2.261504998,1.566777365,2.491520962,0.072358429,2,,1.175083733,1.522491226,1.522491226,0.542597358,1635287866,9999983682,0.305652679,793.3420078,1.599248684,2.256094902,1.559389759,2.465484394,0.073164717,2,,1.06039484,1297848693,6639946806,1.05E-09,0.309599829,791.6617241,1.600818095,2.245801243,1.546054127,2.420307825,0.074795136,2,,1.060388731,1954490828,9999621308,6.13E-06,0.30959613,791.6617241,1.600821046,2.245804403,1.546050495,2.42028679,0.074795212,2
H1f0,3.772321475,13.05016401,3.146966407,11.55815448,0,0.342736353,448905493.5,9999965930,0.505234173,1018.822159,3.714163032,10.68841488,2.751398118,9.106185455,0.19826785,2,0,0.342736387,0.34273634,0.500263942,448873045.1,9999245021,0.505234142,1020.895716,3.714163571,10.6884156,2.751397908,9.106183644,0.19826786,2,,0.544672881,0.544672469,346495350.4,9998311384,0.497633476,1021.258222,3.691479392,11.03559417,2.838363287,9.603367365,0.195615788,2,,173156780.9,0.544672656,0.544672656,0.548233646,169538045.4,2682018535,0.497633489,1023.37009,3.691477036,11.03559048,2.838364247,9.60337589,0.195615747,2,,0.347878258,108829.0071,1787169.249,0.015329282,0.505264052,1022.988479,3.714121219,10.69060336,2.751518779,9.106386752,0.198270797,2,,0.342735264,448449627.8,9989923000,0.04133033,0.505230873,1022.988297,3.714166366,10.68844134,2.751397196,9.106168696,0.198267956,2
Eif3l,6.312500029,4.031205815,0.870315425,0.480474546,0,1.009579309,1.908645769,41.07134396,0.443774818,1288.356559,6.284508198,4.006526828,0.809088163,0.097533975,0.134285514,2,0,0.897088576,3.460695203,0.499685518,3.316119681,48.53485577,0.432477404,1290.122603,6.282494481,3.990081662,0.815896711,0.157010364,0.133716905,2,,279.6598389,1.009580397,1.901711572,41.0695465,0.443783846,1292.522699,6.284513816,4.006527342,0.809087713,0.097532809,0.134285597,2,,0.882926669,6.055128803,6.055128803,0.500577522,3.371519071,51.10903652,0.427854777,1294.277392,6.281580463,3.984600155,0.818632173,0.178051422,0.133616957,2,,1.070420088,20.43816366,73.03419584,0.314827751,0.431565478,1292.114864,6.279551153,3.973513061,0.821271084,0.206167753,0.133376999,2,,0.874114765,5.26E-05,66.16436029,0.136695885,0.424229962,1292.149614,6.279854883,3.984484939,0.819358139,0.179924187,0.133537132,2
Maff,1.941964295,3.862633441,2.325482382,6.406086808,0,0.70004905,1477296839,9999475199,0.415062534,845.8986906,1.913186417,3.45119333,1.997333643,4.645490163,0.083762069,2,0,0.700050187,0.700048348,0.534560354,1472333526,9965869894,0.415062663,847.972248,1.91318602,3.451192265,1.997333763,4.645491696,0.083762053,2,,1.088373812,1.088375344,1112188809,9999897128,0.405757822,849.4341559,1.908449485,3.499938558,2.047750548,4.882878075,0.082121198,2,,991.7725867,1.087909483,1.087909483,0.512557339,2167128774,9999692874,0.405622228,851.5494362,1.908698004,3.499861261,2.047329183,4.880531539,0.082133893,2,,0.700050511,169710.5758,1148699.596,1.00E-10,0.4150742,850.0648733,1.913187956,3.451184139,1.99733167,4.645490049,0.08376202,2,,0.700049056,1477251322,9999164913,3.37E-06,0.415062626,850.064829,1.913186448,3.451193375,1.997333655,4.645490231,0.083762069,2
Tmem184b,2.227678569,3.137050866,1.596146966,2.373399082,0,0.819265084,1136394968,9993697268,0.338277237,898.7390872,2.161852303,2.935977855,1.461721208,1.812235604,0.075165398,2,0,1.170811539,0.668094511,0.546762563,1107469992,8959821546,0.341022559,900.8005713,2.161939787,2.92825197,1.455932334,1.799429663,0.075074356,2,,1.93971846,0.882476809,6.216095977,85.01562272,0.314540901,902.8713054,2.166319898,2.946120114,1.459406129,1.792320409,0.075438349,2,,0.639041967,1.530284512,1.530284512,0.499456313,10.36328247,117.1602587,0.322568427,904.9867359,2.164836406,2.933670459,1.453814696,1.784997244,0.075266354,2,,0.82058333,1189.926202,10306.0223,0.001939679,0.337642988,902.905795,2.163162853,2.935363989,1.460441433,1.807292945,0.075206052,2,,0.819265023,1136799681,9997259587,0.000261182,0.338277183,902.9052256,2.161852355,2.935977863,1.46172113,1.812235261,0.075165402,2
Csnk1e,1.808035718,4.25863102,2.712521345,9.873042297,0,0.541499007,1357758146,9999017505,0.457595754,810.5073203,1.778993315,3.982008781,2.297878679,6.36368293,0.106608314,2,0,0.420604934,1.156022602,0.496884277,1587198541,9999973830,0.466431931,812.4115536,1.782252574,3.925218331,2.245522974,6.079869551,0.105244304,2,,10.09581932,0.5434545,97099.04991,750704.4281,0.457962101,814.6716387,1.778945241,3.985033982,2.301034005,6.382530034,0.106647816,2,,0.396705597,1.908498373,1.908498373,0.497842405,41976.37953,291939.8052,0.46745827,816.4879633,1.781124285,3.920864628,2.249310318,6.117744694,0.104838842,2,,0.59229737,3474044.183,14335493.03,0.093799921,0.457636437,814.67346,1.779017262,3.982020912,2.297866972,6.363607431,0.106608693,2,,0.54149901,1357816788,9999447109,0.000515596,0.457595851,814.6734587,1.778993302,3.982008773,2.297878702,6.363683103,0.106608313,2
Kdelr3,6.61160718,6.466718401,2.473325485,10.20757022,0,1.483027326,1274359216,9997712958,0.56830076,1321.112645,6.605717846,5.422251304,1.607885376,3.634445837,0.157309877,1,0,1.483026724,1.483027935,0.492754537,1274482892,9998729151,0.568298197,1323.186203,6.605718437,5.42225164,1.607885345,3.634445603,0.157309886,1,,2.256602693,2.256593916,17666241.65,106311957.4,0.972442381,1323.139769,6.590414218,5.58262652,1.726628653,4.246503816,0.156571139,1,,9422912114,2.256585245,2.256585245,0.790027622,265592.3684,1558549.78,0.787769226,1325.251571,6.589746636,5.582183705,1.726654992,4.246775126,0.156560849,1,,1.483270682,2243348149,9999615593,3.35E-09,1,1325.281151,6.605236757,5.4213274,1.607835909,3.634382343,0.157295664,1,,1.483028394,1274534498,9999085291,4.54E-08,0.568300538,1325.278784,6.605718194,5.422248444,1.607884912,3.63444414,0.157309852,1
