name,mean,fano,skewness,kurtosis,0.5+telegraph,la,ga,v,p_telegraph,AICc1,mean1,fano1,skewness1,kurtosis1,HD1,type1,0.5+cross-talk,la1,la2,q1,gamma,nu,p_crosstalk,AICc2,mean2,fano2,skewness2,kurtosis2,HD2,type2,p+threestate,lam1,lam2,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+threestate-crosstalk,lam,kappa1,kappa2,q1,gamma,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+positive,lam,gamma,v,mu,p,AICc,mean,fano,skewness,kurtosis,HD,type,p+negative,lam,gamma,v,nu,p,AICc,mean,fano,skewness,kurtosis,HD,type
Ndrg1,0.287233,2.564650314,4.056855919,17.80167569,,0.169389975,1743985696,9996459067,0.31506515,245.5652187,0.261662039,2.054393444,3.535529791,13.98867293,0.093176107,2,,0.169389972,0.169389981,0.508637883,1744236554,9997897240,0.315065161,247.6763098,0.261662053,2.05439347,3.5355297,13.98867207,0.093176108,2,,0.292357633,0.293654977,62.28343153,423.5279259,0.311456026,247.4982361,0.260732607,2.051545645,3.551920467,14.15256215,0.092362669,2,,356268576.8,0.294212672,0.294212672,0.492072486,16396520.74,54279381.06,0.314097413,249.620811,0.260624279,2.050450154,3.552720608,14.16334424,0.092304988,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ndrg2,0.425532,1.37445484,2.106500624,4.912190594,,0.479256831,1.127281252,12.18444224,0.118019188,334.6529335,0.419249127,1.329086897,1.976219274,3.926192275,0.036580463,2,,1.345390199,0.38580878,0.481605282,1.494831181,12.33184515,0.123022835,336.7601232,0.4190369,1.328346506,1.975856508,3.925621117,0.036477145,2,,0.481664794,5.846418024,1.033454217,12.06772372,0.118088728,336.7641924,0.419246292,1.329112799,1.976344181,3.926950334,0.036581746,2,,1.468943092,0.63695866,0.63695866,0.500015415,1.254630809,12.25817141,0.118830361,338.8980862,0.419253801,1.32903634,1.975770834,3.923292909,0.036575208,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ndst2,0.138298,1.323241574,3.208968952,9.683636103,,0.000187597,0.000609421,9999414496,0.045168915,162.4421427,0.124507565,1.237497961,3.313256371,10.73228365,0.021142002,2,,447932.2971,1.01E-10,0.477593142,6.30E-10,24355169.76,0.045159887,164.5526278,0.124509786,1.237551653,3.313297427,10.7324158,0.021131195,2,,6.02E-06,0.011302181,1.95E-05,2616.473497,0.045177578,164.5526476,0.124509573,1.237550429,3.313298976,10.73243143,0.021131498,2,,10553.64145,1.86E-10,1.86E-10,0.462032665,6.52E-10,80955906.53,0.045159833,166.6870459,0.124509815,1.237551338,3.313296532,10.73241011,0.021131243,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ndufa4l2,0.5851,4.778519894,4.507422715,23.70582565,,0.161598352,1199012349,9998914945,0.448319091,349.6095022,0.557923637,3.82279498,3.807329711,17.26692439,0.173102438,2,,0.161598423,0.161598339,0.507951726,1198810756,9997234878,0.448319026,351.7205933,0.557923719,3.82279488,3.807329362,17.26692113,0.173102445,2,,0.280067343,0.280065361,722059496.2,7106388789,0.443421392,351.3950462,0.555153818,3.842450029,3.856259824,17.71704387,0.171935486,2,,9999428467,0.280066354,0.280066354,0.537542463,1507478588,7975221649,0.443419851,353.5294643,0.55515511,3.842453398,3.856255245,17.71699259,0.171935624,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nefh,0.478722,4.121258782,3.118420287,8.805209384,,0.034887219,0.441363491,459983.2658,0.200057106,260.5723833,0.432372973,3.888532058,3.274153737,10.17856169,0.110954116,2,,0.034887645,1141.607467,0.511312739,0.863546613,6175336594,0.20005841,262.6834697,0.432374884,3.888545782,3.274150277,10.17852581,0.110953656,2,,0.04348617,0.139175357,0.41387749,4176629.247,0.199718992,262.6689357,0.43229325,3.890041154,3.275504179,10.18581224,0.110817518,2,,8064.353769,0.066069716,0.066069716,0.500244598,0.824079641,9996125442,0.199683413,264.8025573,0.432292569,3.890159475,3.275571244,10.18604708,0.110808738,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nefl,0.127661,1.872346833,4.661002082,23.00041316,,0.105225238,1319658721,9983374292,0.194478666,147.6636258,0.112654297,1.558611124,4.330325947,20.47443719,0.105597811,2,,9999889099,0.105220386,0.540872141,17559.68204,61001.54959,0.194453195,149.7747317,0.112655062,1.55861706,4.330314458,20.47428662,0.105598273,2,,0.187457302,0.188854446,1059.524674,9189.618858,0.195291183,149.7348658,0.112434944,1.55583063,4.334616943,20.53941991,0.105203614,2,,1723.12144,0.188160406,0.188160406,0.519202538,1800716.895,8107184.083,0.195356304,151.8692468,0.112434873,1.555826947,4.334616107,20.53943407,0.105203352,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nek1,0.191487,2.141835889,3.936477443,16.41216952,,0.038936489,0.45547434,46800219.77,0.099444652,184.0792518,0.181586428,2.01091317,3.834362968,15.43271616,0.024907769,2,,0.038876255,19.84939447,0.49776324,0.932242225,2341.340945,0.099586286,186.190424,0.181585754,2.010898322,3.834341443,15.43254382,0.024907833,2,,0.165123349,0.047439524,0.42481029,365652.1096,0.099249224,186.189941,0.181611649,2.011125406,3.834451153,15.43315712,0.024908539,2,,32.31731704,0.073354471,0.073354471,0.503311919,0.849439748,101898369.5,0.099237709,188.3243391,0.181594463,2.011114417,3.834618218,15.43457709,0.024913121,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nek9,0.351064,1.861062564,2.784994154,8.065805604,,0.220779905,3.226720843,48.86513468,0.144902039,290.8216972,0.33055646,1.697384912,2.614806048,6.944929435,0.049596389,2,,0.220775211,0.220784117,0.500297082,3.226706038,48.86524552,0.144901704,292.9327883,0.330556738,1.697384906,2.614804437,6.944918726,0.049596412,2,,0.220819941,12.58418579,3.165929076,48.83898666,0.14486759,292.9327313,0.330569538,1.69737751,2.614746829,6.944575411,0.049595883,2,,55.28682465,0.367614448,0.367614448,0.502941874,5.040353447,50.16923354,0.14087389,295.0462548,0.330531806,1.698763208,2.618645025,6.969769555,0.049492523,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nenf,0.361702,1.873602201,2.677868103,7.313131755,,0.148726867,1.813415116,36077342.96,0.108852928,294.1010839,0.344115571,1.74441634,2.53549009,6.298552307,0.054135045,2,,0.107342508,0.474122668,0.498142028,2.615269098,1555.914646,0.111618486,296.2095201,0.344073424,1.743368554,2.533531243,6.287283194,0.054047235,2,,0.149500863,2.74860204,1.65488081,2343.013496,0.10860129,296.2120567,0.344117546,1.744504003,2.535670671,6.299627641,0.054139137,2,,1.403691445,0.222991468,0.222991468,0.505573958,3.38685638,9628515590,0.111409117,298.3494549,0.344246774,1.743646257,2.532140784,6.276861615,0.054159886,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Neo1,0.489362,2.728018998,3.481232104,13.44061252,,0.323288809,2346532569,9999938485,0.360339451,348.9478682,0.470857667,2.202152916,2.913731061,9.940097773,0.15342152,2,,0.323287171,0.323291069,0.504711384,2324213130,9904841982,0.360339014,351.0589593,0.470858384,2.202153239,2.913728621,9.940078381,0.153421587,2,,0.539330968,0.539325748,48807471.95,252775462.3,0.35726451,350.4272129,0.468447091,2.204432338,2.946775836,10.20948544,0.1516039,2,,19218420.3,0.539343385,0.539343385,0.509040703,3793414280,9999883655,0.357280609,352.5616311,0.468445046,2.204407244,2.946773399,10.2095226,0.151603472,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Net1,0.755315,3.117928614,2.375115458,5.172924074,,0.158326505,1.861193487,80.46866593,0.207726207,419.8477931,0.710959324,2.899540607,2.320031618,4.944739774,0.113294882,2,,0.15366936,0.163232775,0.491567068,1.859753289,80.17943644,0.207746447,421.9588959,0.710847009,2.899321398,2.320256992,4.946224894,0.113287958,2,,0.158328686,16.718426,1.84131271,80.35606512,0.207717344,421.9588365,0.710959108,2.899545521,2.32003652,4.94476266,0.113294855,2,,7506.589651,0.266914513,0.266914513,0.504968467,3.403715651,133.4450245,0.201844652,424.0930559,0.711226881,2.906829481,2.323631787,4.952798924,0.113680453,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Neu1,0.595744,2.118539316,2.101474479,3.652235116,,0.260961441,2.682373135,56.62166105,0.16735686,392.9499742,0.564192238,1.955019228,2.112633005,4.123437825,0.104034393,2,,0.260958842,0.260963308,0.501360219,2.682320922,56.61999034,0.167357012,395.0610653,0.564191446,1.955019729,2.112635285,4.123449239,0.104034363,2,,0.425053207,0.425065855,1.95751799,56.02721643,0.163063298,394.7801232,0.564467575,1.96047332,2.117577555,4.142125689,0.102876162,2,,27839.38676,0.425061359,0.425061359,0.498601339,3.92642338,56.03299334,0.163063904,396.9145413,0.564467993,1.960472788,2.117577203,4.142125239,0.102876117,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Neurl1a,0.265956,2.334030464,3.799461752,15.82689266,,0.14305897,989738479,9985979164,0.228774181,234.0258421,0.249747925,2.077614264,3.607179489,14.49232609,0.09765821,2,,1061.303957,0.142996282,0.496232418,1931964647,9842513581,0.228451193,236.1371017,0.249795115,2.077683012,3.606701805,14.48770051,0.097667544,2,,0.160997385,0.569368629,1489.463558,18149.05747,0.223378711,236.0921337,0.246272061,2.069417122,3.633237617,14.7458204,0.097161054,2,,146.6413263,0.239647783,0.239647783,0.502445464,10.04083122,68.15737339,0.201450916,238.1837225,0.250784344,2.086716567,3.60413073,14.43702762,0.097686112,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nfat5,0.606378,2.498886373,2.286661408,4.920972224,,0.119907888,0.860704181,9885831357,0.133681404,378.7816179,0.590609236,2.416624897,2.240318028,4.563488572,0.043169125,2,,0.119909379,0.119911281,0.500658771,0.860653775,196628.4323,0.133682595,380.8927104,0.590612662,2.416617313,2.2403094,4.56345141,0.043169124,2,,0.119911041,17.04525054,0.854369827,4010283.149,0.133679846,380.8927032,0.590613094,2.4166196,2.240308833,4.563445335,0.043169084,2,,7547742263,0.209093654,0.209093654,0.520126822,1.346944926,88156731.14,0.132545656,382.9925645,0.590719706,2.41818658,2.240998016,4.563452655,0.04294262,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nfatc4,0.148935,3.279600938,6.705410817,50.40189175,,0.060386232,1376797861,9999853324,0.36629899,145.5990496,0.134303139,2.5454387,5.769826966,38.90564808,0.098145891,2,,0.060402688,0.060368686,0.507479812,22062238.72,160241718.3,0.366293777,147.7101407,0.13430165,2.545432784,5.769855996,38.90607907,0.098145612,2,,0.112242364,0.112328652,325085.3484,2575586.757,0.36519904,147.6635789,0.133951847,2.542950665,5.789332604,39.20853562,0.097807796,2,,60158973.41,0.112285561,0.112285561,0.526929053,2395332887,9999870684,0.365200934,149.7979956,0.133951812,2.542950636,5.789333908,39.2085553,0.097807774,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nfe2,0.11702,1.610240297,4.504039077,22.56197563,,0.123895034,6.157285821,58.24482746,0.121763852,143.2630488,0.110072634,1.464181811,4.245754644,19.9809522,0.03017803,2,,0.123921863,87.61294079,0.500530538,13.32491708,63.05305555,0.121858681,145.3741365,0.11006858,1.464155128,4.245808373,19.9816376,0.030177731,2,,0.125954867,13.45075291,10.29417342,96.10165087,0.125467348,145.3745728,0.109984207,1.463147448,4.247027799,20.00164172,0.030103782,2,,10.90224881,0.221615545,0.221615545,0.50019137,207.6737346,1113.663878,0.128452364,147.4970039,0.109894914,1.462449691,4.250241234,20.04590919,0.0298793,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nfe2l3,0.159571,2.707083969,5.439779389,32.8060776,,0.071466244,1052315938,9996496961,0.280713053,158.2274042,0.144305543,2.255344673,5.028718336,28.81463195,0.066645552,2,,0.071466252,5230399.929,0.503051913,2092560835,9999827969,0.280713074,160.3384954,0.144305567,2.255344717,5.028717943,28.81462709,0.066645554,2,,0.130497474,0.130468792,77658652.88,835150915.5,0.279701125,160.2928674,0.144055602,2.253968839,5.040527009,28.97431738,0.066359691,2,,15.37805445,0.129010368,0.129010368,0.510689715,1743190078,9861133958,0.269787281,162.4269585,0.14443143,2.258819719,5.034081775,28.87116453,0.066505428,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nfia,0.159571,4.173741444,6.862962318,51.38261458,,0.034350306,3.903128892,69.72675997,0.318937171,136.6507713,0.140531812,3.312910851,6.288674832,44.71144952,0.087277314,2,,0.034350623,1044397.112,0.497272231,7.848890129,69.72391994,0.318939823,138.7618624,0.14053302,3.312910591,6.288647628,44.71105364,0.087277426,2,,0.066017044,0.064522591,3.533762538,67.80379848,0.316084682,138.7208338,0.140433463,3.316618581,6.302396012,44.90440284,0.087111795,2,,91.62423638,0.065268634,0.065268634,0.491689589,7.512994263,70.8735206,0.316326819,140.8553161,0.140445881,3.316662589,6.302182688,44.90122372,0.087111682,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nfib,0.96809,4.251687087,2.841008254,8.286238381,,0.225628028,718791356.3,9998224571,0.373186476,476.2498905,0.894699142,3.606826396,2.600557394,6.984655478,0.118070639,2,,17.64666412,0.222411739,0.510239026,76669.9511,539424.5556,0.362220776,478.3552261,0.897823674,3.615951595,2.593304317,6.929436158,0.118350173,2,,0.359492571,0.359509206,4.263803883,84.50891695,0.32907873,478.0257248,0.902114339,3.660228217,2.603492874,6.948382103,0.118217937,2,,907.225233,0.359500836,0.359500836,0.511239621,8.37835951,84.89699669,0.329079786,480.1601432,0.902115495,3.660229505,2.603490566,6.948365432,0.11821801,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nfkb1,0.351065,2.830741788,3.50658887,13.11397954,,0.089490818,1.846148631,71.88227267,0.178145675,263.1129487,0.334585267,2.642074412,3.399654815,12.1897317,0.072899985,2,,10117.06414,0.089355487,0.480556578,3.620206484,75.12859027,0.17797902,265.2240969,0.334617095,2.643118923,3.399630364,12.18760401,0.072913224,2,,0.1263403,0.213712555,2.049480971,146.2226483,0.175033541,265.1950236,0.334297696,2.646533961,3.406495958,12.23669438,0.072870408,2,,155.7563413,0.15999177,0.15999177,0.50122328,3.225940469,79.31800684,0.174699636,267.3231121,0.334888552,2.646422151,3.401541216,12.19390712,0.072919043,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nfxl1,0.265955,2.174048008,3.868198371,17.2186642,,0.19928791,1819443452,9978083741,0.25790346,239.7363871,0.252326139,1.920564243,3.510559612,14.11746431,0.075225377,2,,1994029.162,0.19928775,0.504527855,3680104529,9999724795,0.257903528,241.8474784,0.252326054,1.920564493,3.510560461,14.11747112,0.075225373,2,,0.340735782,0.340714012,87121.27661,577536.5528,0.254606155,241.7657942,0.251845677,1.921292047,3.525408542,14.26153806,0.074826537,2,,0.204058811,0.33747377,0.33747377,0.538649407,1501059391,9104035817,0.255918469,243.9332293,0.252027823,1.919606238,3.518460691,14.19886829,0.074970773,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nfya,0.925533,2.557228825,2.105778733,4.448905938,,0.388640952,7.910712472,95.4237146,0.243917792,498.9114982,0.881575712,2.337974086,1.951948177,3.574121685,0.12225552,2,,0.388712315,102.1444648,0.495700749,17.49500487,104.5469831,0.244103723,501.0225699,0.881568107,2.337967455,1.95197621,3.574268805,0.122254677,2,,0.604757223,0.604737326,3.826812378,65.58685384,0.230894856,500.9280058,0.882463459,2.34818882,1.958230244,3.5901184,0.122412664,2,,486918.9911,0.604742693,0.604742693,0.506544509,7.554050677,65.58286425,0.230892045,503.0624239,0.882469465,2.348192074,1.958218425,3.590053144,0.12241307,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nhlrc2,0.648935,1.334664282,1.462496036,1.523531972,,0.516381089,1.432887257,94.34644557,0.081278357,420.8057429,0.635160131,1.294237847,1.450186008,1.599446873,0.029056233,2,,0.516362238,160.3363492,0.504600529,2.867154357,95.4867125,0.081278938,422.9168389,0.635160611,1.294237507,1.450183553,1.599436422,0.029056409,2,,0.833245291,0.774251725,1.093308563,132.2738918,0.080706576,422.8953897,0.634945252,1.295128028,1.453474446,1.613009569,0.028637855,2,,361.5479774,0.786377886,0.786377886,0.494131019,2.168184997,177.2675938,0.079831305,425.0294018,0.635160492,1.294934774,1.451718038,1.605117387,0.028772184,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nid1,0.723397,2.776569132,2.962245302,10.1046965,,0.420891894,2112903190,9998632326,0.36970947,437.9135247,0.69653344,2.363120919,2.490987121,7.075743609,0.095297786,2,,0.420891706,9999337425,0.47474281,6948764.148,15610892.01,0.369709132,440.0246169,0.696533586,2.363121268,2.490986824,7.075740995,0.095297801,2,,0.683379412,0.683379422,1676881773,9997140154,0.364729007,439.6259581,0.693585351,2.371173889,2.524339248,7.295575519,0.09382726,2,,9999983618,0.683379811,0.683379811,0.4899129,286146646.3,835758435.6,0.364728991,441.7603761,0.693585578,2.371173558,2.52433863,7.29557186,0.093827266,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ninj2,0.042552,2.457448,8.411651422,72.2430183,,0.006362818,0.442714012,9776353245,0.139576368,57.38460446,0.032230671,2.01965639,8.990623805,86.70341006,0.063272456,2,,0.006362816,201.695716,0.496862048,0.893005144,9999924175,0.139577675,59.49569575,0.03223073,2.019656109,8.990614795,86.70323475,0.063272492,2,,0.029703716,0.007770352,0.42191853,673431.7779,0.138617749,59.49496772,0.032157536,2.020821045,9.000628533,86.88210378,0.063303224,2,,45.82442479,0.012633124,0.012633124,0.506503867,0.87659473,19564.38451,0.139761202,61.62918791,0.032217524,2.019372033,8.992863987,86.7528323,0.063244822,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Ninl,0.297871,2.059266821,3.542816049,14.64103363,,0.241532483,1839592502,9998629821,0.240979731,260.4640511,0.284875558,1.86258744,3.23415742,11.91803275,0.071400572,2,,0.24153356,0.241531496,0.486649822,273785387.6,1488087773,0.240980083,262.5751422,0.284875647,1.862587727,3.234157181,11.91803032,0.071400577,2,,0.40471012,0.405003196,8860.383052,60086.93424,0.236253377,262.5273962,0.284533968,1.864509184,3.246851369,12.02895294,0.07124428,2,,150802.3438,0.404890032,0.404890032,0.467071223,1176047647,3724282083,0.236279765,264.6617963,0.284533073,1.864481036,3.246846837,12.02900758,0.071243593,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nipa2,0.372343,2.341936576,3.11703241,9.838598505,,0.198277112,1026457557,9999400095,0.239273627,292.3396552,0.345701854,2.04609854,2.978317729,9.485317124,0.061469447,2,,0.198276997,0.198277192,0.519398172,1026401170,9998855860,0.239273585,294.4507463,0.34570187,2.046098568,2.978317634,9.485316331,0.061469449,2,,0.329465693,0.329504317,31.43606702,402.788693,0.232009237,294.3085196,0.34512342,2.047028096,2.988308446,9.561885374,0.060468889,2,,0.191344769,0.319965064,0.319965064,0.49464546,5.796261281,71.32983701,0.213483912,296.4994219,0.347377163,2.055773702,2.972046162,9.415028885,0.061260272,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nipal3,0.329786,1.637944589,2.609707224,7.291515269,,0.040465074,0.088056273,8.255357092,0.127161041,282.5755234,0.323742481,1.578407108,2.470819017,6.114501409,0.035443651,3,,1.009386611,0.029787116,0.509461263,0.129592645,1.056563013,0.998665297,284.6857738,0.323613623,1.577997446,2.471475055,6.120417435,0.035344897,2,,36.06469797,0.035570766,0.075802955,5.80419545,0.178033829,284.6875611,0.323737117,1.577750664,2.469083021,6.103034712,0.035420016,3,,0.973405041,0.061870898,0.061870898,0.492919615,0.135432231,8.505441353,0.125516355,286.819159,0.323694819,1.578531693,2.471805215,6.121704599,0.035402638,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Nit1,0.904253,2.542807723,2.102755946,4.656334448,,0.389448636,727043097.6,9999600121,0.225682142,493.0897076,0.887663878,2.409680853,2.046020707,4.231151969,0.162252426,2,,0.389451963,0.389447751,0.523293522,571822106.8,7864591846,0.225683511,495.2007987,0.887663945,2.409683006,2.046023295,4.231165379,0.162252449,2,,0.574816477,0.574823553,3.07696103,70.50976147,0.190119158,494.8603581,0.893145095,2.419979408,2.022649566,4.067261359,0.161739802,2,,579.7890413,0.574822172,0.574822172,0.509254761,6.076470076,70.91936698,0.190125319,496.9947765,0.893173633,2.42000374,2.022618912,4.067083197,0.161741366,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nkain1,0.563823,2.398424017,3.376590524,13.42432958,,0.529441046,3766237685,9999457859,0.401888513,388.07487,0.551528921,1.920772476,2.50676028,7.528533679,0.103400565,2,,0.529441009,0.529441217,0.497676922,3765981148,9998776979,0.401888432,390.1859611,0.551528899,1.920772354,2.506760256,7.528533732,0.103400562,2,,0.861784188,0.861784592,3044289946,9997273792,0.39921875,389.4310977,0.548898088,1.924599233,2.541658348,7.79160092,0.10102172,2,,446352.829,0.868264666,0.868264666,0.497196937,61132045.03,41878597.76,0.941265187,391.5956183,0.547587462,1.918313288,2.542086356,7.808421722,0.100780331,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nkain2,0.031914,1.634752667,7.612490819,59.06990985,,1.04E-10,2.91E-09,33252.08674,0.071238082,53.88807637,0.025248686,1.454025537,8.353178106,74.08090188,0.019693565,2,,0.001760858,1.00E-10,0.481330915,5.40E-09,4470762637,0.071235856,55.99916746,0.025248701,1.454025211,8.35317499,74.08085,0.019693587,2,,0.458763125,1.31E-08,3.67E-07,8423658849,0.071225947,55.9991678,0.025251442,1.453985004,8.352632122,74.07156408,0.019695855,2,,1.21E-07,1.00E-10,1.00E-10,0.408496913,3.43E-09,5758601780,0.07123582,58.13358553,0.025248701,1.454025074,8.35317473,74.08084727,0.019693598,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nkapl,0.031914,1.634752667,7.612490819,59.06990985,,1.00E-10,2.80E-09,6435636892,0.071235835,53.88807637,0.025248698,1.454025136,8.353175366,74.08085793,0.019693594,2,,4.31E-09,1332.23382,0.479267021,2.52E-07,157135.6162,0.071235881,55.99916754,0.025248662,1.454023606,8.35317857,74.08093871,0.019693738,2,,3.83E-05,1.00E-10,2.81E-09,138124.2999,0.071236288,55.99916746,0.025248693,1.454024902,8.353175722,74.08086785,0.019693616,2,,1012987.38,1.00E-10,1.00E-10,0.481608057,2.91E-09,1536008812,0.071235849,58.13358553,0.025248698,1.454025187,8.353175461,74.08085891,0.01969359,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nkd1,0.063829,2.936139666,8.208378746,70.17109148,,0.018459094,2.438076855,52.34942411,0.231850529,77.24026852,0.052202273,2.249415799,7.956064937,70.44553124,0.085372004,2,,0.018459123,11788465.73,0.470617952,5.180797353,52.35274327,0.231849698,79.35135962,0.052202282,2.249414771,7.956063038,70.44550474,0.085372022,2,,0.02016597,0.158931261,2.145947255,46.60582215,0.230903023,79.33623012,0.052285024,2.252400745,7.953832795,70.3825851,0.085319583,2,,407.226081,0.035979347,0.035979347,0.504141024,4.699584975,52.86993121,0.231310637,81.46594095,0.052201903,2.247971013,7.958399095,70.50878096,0.085238417,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nkiras2,0.744678,3.341058385,2.945831975,9.081623943,,0.287143155,1290508698,9998311326,0.361169267,430.9526325,0.694836067,2.745489214,2.600714579,7.266393306,0.109454679,2,,0.287143216,0.287143055,0.54584795,1290620951,9999182333,0.361169255,433.0637236,0.694836086,2.745489275,2.600714542,7.266392982,0.10945468,2,,0.470043295,0.470042412,1015901196,9999063172,0.357799463,432.6225002,0.691635825,2.751554967,2.627032614,7.434277829,0.10797367,2,,504582028.2,0.470041999,0.470041999,0.498827654,2035659927,9994611703,0.357798475,434.7569183,0.691635661,2.75155607,2.627032841,7.43427756,0.10797369,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nle1,0.904249,2.354551397,1.994879952,3.855134272,,0.430398701,9.018488214,110.4601873,0.216811506,496.3470035,0.877022649,2.207099651,1.906805138,3.476210515,0.056407033,2,,19.32785005,0.435246097,0.528575054,103184.5057,572443.3846,0.225605702,498.4536189,0.876406982,2.206575066,1.909285683,3.490002933,0.05628086,2,,0.657331919,0.657317203,3.562002762,63.92466602,0.203180024,498.2927703,0.878781456,2.216680063,1.907943577,3.463960044,0.055800905,2,,2938.650875,0.657322336,0.657322336,0.501394862,7.112398538,63.99914791,0.203179257,500.4271884,0.878783526,2.216681085,1.90793934,3.463936794,0.055800978,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nlgn2,0.170212,2.82977625,5.105072077,27.94387758,,0.055060216,3.052132433,58.46497866,0.216877776,160.8014255,0.154387343,2.417172353,4.90300173,26.64405938,0.121782709,2,,0.055051497,3996.792188,0.500522797,6.098802515,58.50583744,0.216834711,162.9125167,0.154393562,2.417246414,4.902890253,26.64243616,0.121784734,2,,14.88106475,0.055061317,3.039180038,58.43631678,0.216872651,162.9124992,0.154387899,2.417170795,4.902996184,26.64400945,0.121782652,2,,2500.022502,0.10234324,0.10234324,0.494898109,5.426906562,57.32397572,0.214010658,164.975036,0.154466378,2.418900718,4.908092527,26.70140743,0.121456367,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nlk,0.542549,1.947657415,2.236018354,4.887954892,,0.276521957,2.585135699,55.72910123,0.142496445,376.5717152,0.52453853,1.845464459,2.157878667,4.506272881,0.021939215,2,,35.39311786,0.276834432,0.496653153,5.893056017,65.22743572,0.142703327,378.6833385,0.52450065,1.845303893,2.158048836,4.507599375,0.021930689,2,,0.723252403,0.329392671,2.010508848,61.63626743,0.138074797,378.6572154,0.525905407,1.849971054,2.156814988,4.492252221,0.021650837,2,,0.277656991,0.447528823,0.447528823,0.501361709,2.212758277,56.92920783,0.140106429,380.7996858,0.524633114,1.846817158,2.159496057,4.512815919,0.021752478,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nln,0.819143,3.349663912,3.181995825,12.04803038,,0.352364153,1693340144,9998547711,0.401787403,459.4736285,0.790616168,2.877905749,2.687254859,8.394398318,0.127015969,2,,0.352310051,0.352345076,0.491585995,2711160.39,16010867.79,0.401795081,461.584721,0.790652613,2.878098251,2.68723566,8.394008528,0.127019886,2,,0.57629573,0.576289087,1335316424,9918257326,0.394966338,461.2791112,0.787419148,2.896207548,2.728898999,8.673286824,0.126263511,2,,0.3885836,0.54599867,0.54599867,0.515992741,1510375013,9999998930,0.398020286,463.5342364,0.788994449,2.885886607,2.710035978,8.54936301,0.12654785,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nmb,0.170212,1.954773312,4.29934428,21.18392301,,0.081845314,0.994088175,14.99679869,0.153153053,177.8963008,0.162351301,1.808695642,4.013379606,17.82819003,0.079007387,2,,0.067763346,0.842973705,0.495672415,2.6091198,28.56581423,0.142919792,179.9951887,0.162052961,1.807876409,4.022087648,17.9288257,0.078777988,2,,2.465869113,0.088276217,9.779478378,520.2335845,0.132302685,180.0084084,0.162346827,1.810719301,4.020081958,17.89575,0.079087325,2,,0.64298454,0.113453209,0.113453209,0.500933893,1.474027165,17.78805697,0.150814451,182.1335323,0.162227285,1.808048475,4.015096474,17.84967054,0.078876997,2,,,,,,,,,,,,,,,,,,,,,,,,,,
Nmnat1,0.276598,2.646488935,4.126223089,18.2654121,,0.144376154,1457660560,9998857149,0.307686834,236.4918617,0.249222066,2.125681013,3.670949842,14.98983696,0.091138053,2,,0.144376356,0.14437579,0.600186935,1415274542,9708096417,0.30768707,238.6029528,0.249221948,2.125680953,3.670950847,14.98984625,0.091138039,2,,0.24027777,0.254517974,13.10606964,113.9767265,0.288099515,238.4796673,0.249288428,2.129327399,3.678811674,15.05631752,0.090809353,2,,30183965.47,0.252316441,0.252316441,0.498830582,2487665392,9999273531,0.306739488,240.5864983,0.248341782,2.122277499,3.686779337,15.15274967,0.090421836,2,,,,,,,,,,,,,,,,,,,,,,,,,,
